PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
2053,1.067,0.623,0.832,1.023,0.408,0.872,1.23,1.159,0,0,0
2054,1.067,0.911,1.323,0.218,0.344,1.123,2.032,1.262,0,0,0
2055,1.067,0.241,0.254,0.714,0.404,0.405,0.514,0.961,0,0,0
2056,1.067,0.637,0.921,0.759,0.84,0.701,1.101,0.903,1,2,1040
2057,1.067,0.551,0.74,0.617,0.875,0.574,0.829,0.696,0,0,0
2058,1.067,0.921,1.468,1.696,1.009,0.949,1.548,1.649,0,0,0
2059,1.067,1.026,1.789,1.521,1.663,1.035,1.723,1.115,0,0,0
2060,1.067,0.657,0.881,1.225,0.041,0.523,1.554,1.431,0,0,0
2061,1.067,1.192,2.13,1.472,1.932,1.164,1.633,0.781,0,0,0
2062,1.067,1.285,2.046,0.589,5.436,0.212,0.177,-0.059,0,0,0
2063,1.067,0.242,0.275,0.616,0.092,0.666,0.944,0.601,0,0,0
2064,1.067,0.386,0.645,0.947,1.506,0.532,0.977,0.598,0,0,0
2065,1.067,1.104,1.895,1.893,1.721,0.96,1.761,1.641,0,0,0
2066,1.067,0.777,1.224,0.964,1.262,0.748,1.165,0.838,1,2,1072
2067,1.067,1.031,1.775,1.513,1.472,0.786,1.311,1.154,0,0,0
2068,1.067,1.077,1.849,1.367,1.21,1.007,1.653,1.192,0,0,0
2069,1.067,0.544,0.721,0.397,0.265,1.032,1.665,0.995,0,0,0
2070,1.067,0.999,1.553,0.365,0.835,1.248,1.959,0.632,0,0,0
2071,1.067,0.438,0.552,0.35,0.598,0.563,0.852,0.536,0,0,0
2072,1.067,0.606,0.935,1.023,0.506,0.63,1.097,1.366,0,0,0
2073,1.067,0.707,1.05,0.834,0.89,0.782,1.203,1.004,0,0,0
2074,1.067,0.213,0.18,-0.058,0.393,0.421,0.524,0.206,0,0,0
2075,1.067,0.926,1.356,0.263,0.324,1.278,2.22,1.632,1,6,1033
2076,1.067,0.802,1.214,1.238,0.86,0.74,1.24,1.451,0,0,0
2077,1.067,0.65,0.973,0.948,0.814,0.67,1.091,1.106,0,0,0
2078,1.067,0.971,1.438,0.238,0.364,1.138,2.089,1.334,0,0,0
2079,1.067,0.995,1.461,0.26,0.787,1.167,1.786,0.53,0,0,0
2080,1.067,0.974,1.458,0.571,0.669,1.223,1.944,1.029,0,0,0
2081,1.067,1.125,1.667,0.394,5.31,0.212,0.177,-0.06,0,0,0
2082,1.067,0.433,0.546,0.142,0.628,0.518,0.721,0.369,0,0,0
2083,1.067,0.238,0.232,0.127,0.493,0.402,0.525,0.371,0,0,0
2084,1.067,0.34,0.444,0.397,0.305,0.593,0.935,0.653,0,0,0
2085,1.067,0.34,0.451,0.308,0.382,0.593,0.847,0.624,0,0,0
2086,1.067,0.609,0.81,0.774,0.72,0.702,1.052,0.843,5,99,0
2087,1.067,0.822,1.169,0.239,0.28,1.3,2.188,1.416,0,0,0
2088,1.067,0.53,0.956,1.727,2.083,0.649,1.001,0.812,0,0,0
2089,1.067,0.213,0.178,0.518,0.329,0.354,0.413,0.525,0,0,0
2090,1.067,0.828,1.267,0.376,0.257,1.357,2.196,1.484,0,0,0
2091,1.067,1.002,1.532,0.302,0.799,1.239,1.919,0.551,0,0,0
2092,1.067,0.766,1.087,0.754,0.462,1.172,1.87,1.124,0,0,0
2093,1.067,0.214,0.183,0.231,0.195,0.476,0.693,0.413,0,0,0
