id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,HAWKIY,eHAWKIY,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
817,53.706882,-29.460835,2409.79,1884.85,8.402,0,0.63,2.825,1,5.921,0.891,0.846,0.075,0.97,0.068,0.859,0.105,0.958,0.069,1.409,0.161,1.497,0.347,2.081,0.191,-999.0,9999.0,3.906,1.081,4.104,1.218,5.171,3.506,1.022,3.695
818,53.726009,-29.460905,2110.01,1883.7,4.861,0,0.61,1.754,0,3.309,0.909,0.727,0.074,0.935,0.058,0.897,0.104,1.134,0.068,1.669,0.144,1.905,0.308,2.42,0.193,2.109,0.437,4.546,1.127,3.29,1.386,-5.323,6.291,5.918,6.047
819,53.709133,-29.46114,2374.51,1879.37,14.9,0,0.11,2.861,0,8.224,0.9,0.242,0.075,0.347,0.068,0.451,0.104,0.531,0.07,1.076,0.161,1.298,0.384,2.246,0.196,4.097,1.534,9.785,1.454,8.329,1.782,7.529,3.52,3.38,3.735
820,53.764294,-29.461086,1510.02,1880.54,5.674,0,0.55,1.912,0,3.845,0.917,0.142,0.061,0.251,0.052,0.472,0.086,0.484,0.058,0.557,0.132,0.653,0.282,0.694,0.198,1.57,0.425,2.914,0.563,3.606,0.886,10.543,3.667,5.58,3.911
821,53.670132,-29.46114,2985.75,1878.99,15.108,0,0.59,2.757,1,9.544,1.378,0.148,0.105,0.349,0.117,1.094,0.148,2.181,0.198,3.731,0.321,4.621,0.682,4.847,0.29,-999.0,9999.0,5.891,0.947,5.079,1.175,6.208,1.549,8.192,2.329
822,53.687347,-29.461142,2715.91,1879.13,6.123,0,0.64,2.068,1,4.618,0.908,1.189,0.105,1.393,0.117,1.397,0.148,1.211,0.115,0.964,0.321,1.816,0.682,2.193,0.196,-999.0,9999.0,1.62,1.115,0.792,1.088,-1.003,3.307,-14.0,4.59
823,53.678581,-29.461346,2853.3,1875.37,12.441,0,0.86,2.125,1,8.696,0.937,1.451,0.105,2.227,0.116,2.591,0.148,2.353,0.114,2.953,0.32,2.41,0.681,2.424,0.203,-999.0,9999.0,5.269,1.232,4.221,1.402,4.966,2.777,3.355,4.065
824,53.675117,-29.461479,2907.6,1872.93,53.977,0,0.98,1.635,1,37.123,1.056,0.244,0.105,1.136,0.117,3.762,0.148,6.116,0.12,22.669,0.32,26.907,0.681,35.561,0.221,-999.0,9999.0,16.443,2.254,12.165,2.268,3.901,3.314,9.823,4.484
825,53.746441,-29.461523,1789.78,1872.65,17.288,0,0.07,2.634,0,10.028,1.138,1.83,0.061,2.076,0.052,2.225,0.086,3.601,0.058,5.89,0.132,5.833,0.282,5.593,0.243,6.638,0.43,7.638,1.161,5.873,1.398,13.032,3.818,1.842,3.396
826,53.769596,-29.461643,1426.91,1870.51,64.543,0,0.51,2.157,0,39.555,0.918,0.506,0.061,0.924,0.052,2.436,0.086,5.345,0.058,11.909,0.132,14.003,0.283,16.291,0.202,22.67,0.429,23.25,1.884,16.788,2.183,19.343,4.808,1.293,4.276
827,53.751789,-29.461588,1705.97,1871.52,4.321,0,0.52,1.364,0,4.077,0.985,0.432,0.061,0.591,0.052,0.623,0.086,1.15,0.058,2.031,0.132,2.256,0.282,2.231,0.209,3.211,0.429,5.91,0.694,4.563,0.906,7.598,2.662,0.641,2.101
828,53.732082,-29.461662,2014.8,1870.1,5.861,0,0.67,1.647,0,4.581,0.956,0.491,0.074,0.878,0.058,0.895,0.104,1.019,0.064,1.098,0.144,0.927,0.308,1.183,0.215,1.677,0.425,4.648,1.018,3.795,1.253,-11.848,4.905,-25.12,4.34
829,53.750889,-29.461689,1720.11,1869.68,6.617,0,0.69,1.94,0,6.027,1.034,0.392,0.061,0.473,0.052,0.614,0.086,0.639,0.058,1.589,0.132,2.232,0.283,2.261,0.222,3.19,0.43,5.33,0.778,4.203,1.053,1.491,3.577,-0.721,2.513
830,53.688164,-29.461775,2703.12,1867.76,11.791,0,0.46,2.34,1,7.64,0.932,1.054,0.105,1.371,0.117,1.832,0.148,2.471,0.115,3.681,0.32,4.75,0.681,4.214,0.203,-999.0,9999.0,5.394,1.358,5.092,1.448,-5.831,2.568,-5.918,3.365
831,53.722321,-29.461838,2167.83,1866.9,16.855,0,0.71,1.96,0,10.922,0.921,0.178,0.074,0.277,0.058,0.328,0.104,0.36,0.068,1.118,0.144,1.906,0.308,2.299,0.205,4.794,0.433,17.801,1.958,16.624,2.617,14.465,4.925,20.149,4.669
832,53.670391,-29.462101,2981.68,1861.7,229.043,0,0.8,2.441,1,131.077,1.347,0.706,0.105,1.745,0.117,5.467,0.148,12.86,0.141,29.118,0.321,36.02,0.683,47.101,0.291,-999.0,9999.0,77.935,4.749,58.706,5.514,43.295,3.176,21.108,4.762
833,53.764286,-29.46195,1510.11,1864.99,10.516,0,0.06,2.22,0,6.117,0.917,0.709,0.061,1.153,0.052,1.501,0.085,1.726,0.058,1.834,0.132,2.131,0.282,1.839,0.205,2.632,0.425,5.545,0.834,6.393,1.243,5.656,4.315,10.447,4.552
834,53.750389,-29.461943,1727.9,1865.11,6.374,0,0.54,1.743,0,5.303,1.026,0.361,0.061,0.377,0.052,0.506,0.086,0.587,0.058,1.347,0.132,1.591,0.283,2.116,0.222,1.963,0.426,5.033,0.774,3.173,1.007,1.186,4.085,-0.556,2.841
835,53.743847,-29.462065,1830.47,1862.91,15.241,0,0.03,2.73,0,9.271,1.111,1.601,0.061,1.776,0.052,1.767,0.086,2.966,0.058,4.577,0.132,4.413,0.283,4.972,0.255,5.822,0.426,6.457,0.925,5.801,1.334,5.138,3.0,-0.945,3.079
836,53.687832,-29.462294,2708.32,1858.41,18.935,0,0.0,3.254,1,10.888,0.909,1.241,0.105,1.61,0.117,1.468,0.148,1.731,0.114,2.667,0.32,3.248,0.681,4.733,0.207,-999.0,9999.0,13.076,2.006,14.143,2.321,6.603,2.864,-1.791,4.144
837,53.717495,-29.462191,2243.42,1860.53,10.662,0,0.05,3.06,0,6.21,0.915,1.878,0.075,2.015,0.06,1.928,0.104,2.106,0.068,3.03,0.145,3.581,0.31,4.016,0.206,4.485,0.446,3.719,1.191,4.074,1.521,4.403,4.282,18.71,4.986
838,53.672367,-29.46236,2950.69,1857.02,22.13,0,0.16,2.396,1,13.605,1.101,0.327,0.105,0.532,0.117,1.222,0.148,2.425,0.115,4.312,0.32,5.14,0.681,6.957,0.249,-999.0,9999.0,8.915,1.788,6.115,1.858,-5.409,3.279,-0.924,4.696
839,53.786869,-29.46261,1156.18,1853.07,131.542,0,0.0,6.772,0,36.375,0.904,4.046,0.061,6.021,0.052,12.714,0.086,15.927,0.058,21.308,0.132,22.137,0.282,23.084,0.2,28.924,0.426,13.807,1.588,11.21,1.879,-5.888,3.159,5.624,3.092
840,53.732758,-29.462614,2004.26,1852.99,12.754,0,0.79,2.458,0,8.006,0.994,0.971,0.104,1.04,0.058,1.081,0.104,1.223,0.064,2.222,0.144,2.891,0.308,3.702,0.217,4.281,0.426,6.818,1.195,6.586,1.599,-9.398,5.041,-4.883,4.932
841,53.69421,-29.462736,2608.35,1850.51,46.998,0,0.81,2.294,1,28.846,0.907,-0.023,0.105,0.191,0.083,0.245,0.148,1.14,0.115,4.217,0.229,5.894,0.478,9.847,0.2,-999.0,9999.0,36.541,2.793,29.42,3.002,18.494,2.343,10.678,3.028
842,53.690407,-29.462749,2667.97,1850.23,16.652,0,0.0,2.464,1,10.383,0.899,1.904,0.105,2.248,0.083,4.486,0.148,5.299,0.115,6.708,0.229,7.189,0.478,7.241,0.2,-999.0,9999.0,5.113,1.381,2.694,1.307,-5.998,3.293,22.83,4.809
843,53.682316,-29.462761,2794.78,1849.95,15.203,0,0.1,2.07,1,10.894,0.9,1.466,0.105,1.801,0.117,2.165,0.148,2.926,0.115,4.799,0.32,4.633,0.682,5.957,0.2,-999.0,9999.0,7.271,1.625,4.771,1.464,14.556,3.074,-10.639,3.981
844,53.790672,-29.462482,1096.6,1855.39,6.047,0,0.51,2.281,0,3.819,0.906,0.587,0.061,0.755,0.052,0.822,0.085,0.922,0.058,1.364,0.132,1.256,0.281,2.408,0.202,2.326,0.424,3.892,1.022,4.701,1.515,8.93,5.153,-1.496,4.385
845,53.680408,-29.462893,2824.68,1847.57,27.194,0,0.02,2.341,1,17.201,0.908,0.869,0.105,1.191,0.117,1.497,0.148,2.157,0.115,4.055,0.32,4.542,0.682,6.029,0.202,-999.0,9999.0,18.885,2.337,13.938,2.518,-2.549,3.227,0.783,4.341
846,53.795975,-29.462826,1013.5,1849.16,19.098,0,0.12,2.76,0,10.544,0.923,2.128,0.061,2.747,0.052,5.312,0.086,6.14,0.058,7.268,0.132,7.549,0.282,7.339,0.2,8.595,0.436,4.92,1.091,3.777,1.14,4.343,4.112,8.889,4.267
847,53.694908,-29.463543,2597.41,1835.99,299.614,0,0.03,2.945,1,152.793,0.885,0.642,0.093,1.14,0.076,2.135,0.13,4.469,0.108,16.363,0.21,25.894,0.448,37.491,0.201,-999.0,9999.0,198.655,6.983,168.102,7.675,97.521,3.214,78.699,3.885
848,53.751869,-29.463205,1704.72,1842.41,4.624,0,0.62,1.647,0,3.887,0.96,0.299,0.061,0.302,0.052,0.228,0.085,0.434,0.058,0.957,0.132,1.396,0.282,1.776,0.204,1.527,0.439,3.318,0.789,2.962,1.296,-2.665,5.085,11.502,4.915
849,53.698254,-29.463503,2544.97,1836.75,45.562,0,0.04,2.729,1,25.847,0.892,0.545,0.075,0.642,0.068,0.937,0.111,1.439,0.098,3.967,0.186,5.272,0.398,8.015,0.202,-999.0,9999.0,29.834,2.615,22.764,2.831,13.448,3.311,8.326,4.293
850,53.692684,-29.463528,2632.25,1836.26,11.431,0,0.05,2.618,1,7.785,0.891,0.766,0.105,1.28,0.083,2.354,0.148,2.76,0.115,3.682,0.229,3.522,0.478,4.275,0.202,-999.0,9999.0,9.168,1.522,8.914,1.829,13.493,2.446,-8.965,3.882
851,53.712749,-29.46356,2317.78,1835.84,22.271,0,0.0,3.496,0,12.349,0.878,1.174,0.075,1.168,0.068,1.393,0.105,1.743,0.068,3.226,0.161,4.57,0.346,5.198,0.202,7.123,0.68,13.771,1.288,12.032,1.597,9.729,1.965,9.292,2.3
852,53.793606,-29.464218,1050.65,1824.12,43.061,3,0.09,2.457,0,32.252,0.851,0.065,0.061,0.065,0.052,0.077,0.086,0.509,0.059,2.369,0.132,3.404,0.282,7.435,0.206,14.498,0.425,60.083,3.269,53.02,3.755,26.34,3.527,17.885,3.451
853,53.793446,-29.463703,1053.16,1833.4,55.791,3,0.14,2.146,0,41.487,0.866,0.159,0.067,0.135,0.052,0.299,0.086,0.825,0.061,3.424,0.132,5.887,0.282,10.878,0.205,20.36,0.437,52.305,3.291,48.327,3.816,23.012,3.92,13.585,3.786
854,53.793865,-29.46382,1046.56,1831.28,63.173,3,0.04,2.491,0,43.831,0.852,0.044,0.067,0.1,0.052,0.254,0.085,0.781,0.058,2.982,0.132,4.94,0.282,9.136,0.205,17.259,0.425,51.273,3.095,50.169,3.89,30.055,3.844,15.244,3.8
855,53.713417,-29.463865,2307.36,1830.33,83.279,0,0.03,2.798,0,46.835,0.863,1.947,0.074,2.431,0.068,3.165,0.104,4.4,0.069,9.405,0.161,12.479,0.346,15.654,0.206,21.665,0.563,57.209,3.388,49.966,4.243,36.256,3.434,24.13,3.926
856,53.719822,-29.463903,2206.99,1829.7,712.493,2,0.99,1.708,0,466.226,0.852,2.968,0.074,12.949,0.058,42.634,0.104,76.517,0.068,255.378,0.144,339.315,0.308,412.278,0.206,525.922,0.442,188.704,6.397,127.472,7.141,85.851,4.031,31.785,5.094
857,53.719036,-29.464231,2219.25,1823.8,36.161,3,0.2,2.234,0,30.637,0.85,0.145,0.075,0.49,0.058,1.055,0.104,1.705,0.068,5.984,0.145,8.961,0.308,14.636,0.204,20.863,0.458,21.366,1.306,14.832,1.474,4.92,1.397,4.244,1.723
858,53.757229,-29.46361,1620.75,1835.12,6.74,0,0.58,2.057,0,4.294,0.886,0.553,0.061,0.606,0.056,0.696,0.086,1.258,0.058,2.152,0.132,2.033,0.282,2.478,0.205,3.142,0.425,4.178,0.697,3.603,0.984,-4.792,6.046,7.018,5.106
859,53.779945,-29.463707,1264.7,1833.36,13.228,0,0.31,2.388,0,7.707,0.871,0.114,0.061,0.28,0.052,0.252,0.086,0.487,0.058,0.656,0.132,1.174,0.282,1.272,0.204,3.041,0.432,10.352,1.451,13.007,2.262,-0.669,4.013,-5.833,3.932
860,53.716408,-29.463812,2260.45,1831.34,19.105,0,0.6,1.892,0,13.125,0.864,0.037,0.075,0.02,0.058,0.121,0.105,0.581,0.068,2.124,0.145,2.805,0.309,3.812,0.205,6.258,0.51,11.282,1.783,7.974,1.96,10.996,3.934,-13.72,4.434
861,53.749271,-29.463808,1745.46,1831.54,8.83,0,0.62,1.99,0,5.599,0.955,0.859,0.061,0.913,0.052,1.058,0.086,1.827,0.058,3.229,0.132,3.175,0.282,3.346,0.222,5.466,0.436,4.264,0.671,2.178,0.776,2.032,3.355,9.715,3.268
862,53.786602,-29.46405,1160.41,1827.16,17.224,0,0.0,2.794,0,10.956,0.847,1.677,0.061,1.876,0.052,2.256,0.086,2.815,0.058,5.908,0.132,6.069,0.282,6.217,0.205,8.69,0.426,11.271,1.66,7.118,1.672,9.741,4.147,7.038,4.062
863,53.801491,-29.463972,927.06,1828.53,20.372,0,0.0,3.657,0,9.369,0.848,1.635,0.061,2.006,0.052,2.201,0.086,2.607,0.058,4.373,0.132,5.776,0.283,5.717,0.205,5.698,0.426,6.889,1.265,4.917,1.315,7.53,3.516,-2.526,3.427
864,53.80624,-29.463955,852.64,1828.8,8.916,0,0.12,1.907,0,5.69,0.846,0.341,0.061,0.347,0.052,0.422,0.086,0.629,0.058,1.545,0.132,1.829,0.282,2.334,0.205,3.518,0.446,10.62,2.076,9.96,2.237,23.027,5.01,2.735,4.898
865,53.723633,-29.464033,2147.23,1827.39,5.936,0,0.5,2.398,0,4.22,0.851,0.659,0.075,0.795,0.058,1.014,0.104,1.671,0.068,2.306,0.145,2.129,0.308,2.436,0.206,2.325,0.425,1.086,0.417,0.7,0.549,-1.191,3.136,3.755,3.618
866,53.803017,-29.464088,903.12,1826.4,10.807,0,0.03,2.064,0,7.245,0.846,1.495,0.061,1.799,0.052,2.896,0.085,4.162,0.058,5.092,0.132,5.763,0.282,5.427,0.204,6.49,0.426,4.737,1.439,3.292,1.484,-8.075,5.283,5.105,5.166
867,53.674892,-29.464203,2911.1,1823.91,12.612,0,0.68,3.272,1,7.133,0.96,0.777,0.105,0.977,0.117,1.054,0.148,1.394,0.115,2.785,0.321,2.987,0.683,4.365,0.232,-999.0,9999.0,7.782,1.486,6.2,1.66,2.113,2.878,1.912,4.209
868,53.751572,-29.464401,1709.41,1820.86,23.041,0,0.86,1.843,0,15.3,0.962,0.394,0.061,0.485,0.052,0.673,0.086,1.09,0.058,2.935,0.133,4.245,0.282,4.977,0.218,7.301,0.425,23.377,1.819,19.132,2.481,10.184,4.361,0.401,4.541
869,53.805225,-29.464535,868.53,1818.38,33.422,0,0.04,2.357,0,20.974,0.866,0.571,0.061,0.628,0.052,0.799,0.086,1.18,0.058,2.953,0.132,4.171,0.282,6.431,0.205,10.279,0.426,27.402,3.059,24.679,3.079,-3.244,4.325,4.97,4.23
870,53.685646,-29.464914,2742.55,1811.22,175.239,0,0.03,3.522,1,81.231,0.877,1.41,0.105,1.888,0.083,2.987,0.148,4.489,0.115,14.933,0.229,19.373,0.478,24.494,0.205,-999.0,9999.0,84.889,4.497,59.081,4.544,42.709,2.898,12.288,3.76
871,53.707573,-29.464878,2398.94,1812.09,552.911,0,0.98,1.722,1,361.69,0.877,3.049,0.075,15.239,0.068,48.744,0.105,86.486,0.068,215.675,0.161,260.84,0.347,316.716,0.206,-999.0,9999.0,140.163,5.534,93.932,6.187,32.305,3.742,27.727,4.582
872,53.767796,-29.464722,1455.1,1815.12,48.699,0,0.38,2.254,0,29.364,0.878,0.19,0.061,0.187,0.052,1.036,0.086,2.746,0.058,7.812,0.132,9.117,0.283,11.286,0.207,16.463,0.436,21.882,1.813,13.401,1.917,-8.542,4.354,9.393,4.284
873,53.780849,-29.464766,1250.54,1814.32,33.884,0,0.0,3.396,0,17.279,0.885,0.891,0.061,1.186,0.052,1.233,0.086,1.632,0.058,2.763,0.132,3.585,0.283,5.528,0.206,7.632,0.445,19.377,1.941,20.806,2.782,18.001,4.115,28.202,3.821
874,53.679672,-29.464836,2836.16,1812.58,12.542,0,0.01,2.626,1,7.504,0.879,0.676,0.105,1.216,0.099,1.717,0.148,1.633,0.115,2.172,0.262,2.487,0.552,2.762,0.207,-999.0,9999.0,8.084,1.682,9.361,2.248,-4.194,3.631,13.609,5.28
875,53.712391,-29.465063,2323.43,1808.78,53.753,0,0.25,2.261,0,33.378,0.891,0.439,0.075,0.604,0.068,0.634,0.104,1.22,0.068,3.616,0.161,5.734,0.346,8.836,0.204,13.283,0.723,42.751,3.101,33.822,3.589,19.96,3.137,11.848,4.593
876,53.769356,-29.465141,1430.69,1807.54,64.859,0,0.02,3.329,0,31.688,0.9,1.143,0.061,1.699,0.052,2.687,0.086,5.716,0.058,9.984,0.132,10.416,0.283,13.468,0.208,17.313,0.43,21.473,1.735,15.852,2.024,10.267,3.719,13.935,4.378
877,53.670761,-29.46542,2975.81,1801.96,274.511,0,0.03,3.576,1,131.372,1.293,2.847,0.105,4.971,0.117,8.283,0.148,15.937,0.141,31.406,0.32,38.093,0.682,50.528,0.291,-999.0,9999.0,95.511,5.341,74.66,5.943,57.795,3.005,42.211,3.831
878,53.675182,-29.465088,2906.55,1807.98,32.201,0,0.73,1.896,1,21.743,1.021,1.046,0.105,0.935,0.117,1.492,0.148,1.964,0.115,4.91,0.32,6.538,0.681,7.75,0.221,-999.0,9999.0,27.102,2.936,20.226,3.034,5.453,3.556,0.4,4.825
879,53.683239,-29.46508,2780.27,1808.19,33.229,0,0.78,1.82,1,23.063,0.908,0.06,0.105,0.271,0.083,0.691,0.148,1.277,0.115,4.3,0.229,5.745,0.478,7.537,0.207,-999.0,9999.0,25.39,2.757,19.111,2.795,16.271,3.835,25.845,4.959
880,53.760296,-29.465372,1572.64,1803.41,33.428,0,0.02,2.852,0,19.09,0.904,3.414,0.061,4.195,0.052,7.265,0.086,9.234,0.058,11.201,0.132,12.01,0.282,11.765,0.207,14.138,0.425,8.579,1.001,8.773,1.409,-4.142,3.335,7.78,4.004
881,53.716736,-29.465231,2255.31,1805.77,16.289,0,0.02,2.214,0,10.341,0.899,1.757,0.074,1.959,0.058,1.97,0.104,2.325,0.069,4.254,0.144,5.195,0.308,5.939,0.207,5.832,0.489,7.967,1.542,6.319,1.831,6.355,3.015,4.954,4.779
882,53.753807,-29.465216,1674.33,1806.21,19.912,2,0.0,3.573,0,10.594,0.897,2.166,0.062,3.306,0.052,4.131,0.086,4.314,0.058,4.771,0.132,5.663,0.282,4.973,0.208,7.917,0.434,8.574,0.835,9.507,1.354,5.435,2.907,3.786,3.19
883,53.753471,-29.465567,1679.63,1799.9,20.685,2,0.03,3.929,0,10.448,0.9,1.667,0.061,2.615,0.052,2.968,0.085,3.015,0.058,3.794,0.132,4.093,0.282,4.416,0.206,7.13,0.431,11.641,0.967,11.95,1.46,3.461,2.714,12.597,2.995
884,53.759216,-29.465435,1589.57,1802.26,7.627,0,0.08,2.074,0,5.258,0.904,2.814,0.061,3.055,0.052,3.499,0.086,4.063,0.058,4.623,0.132,4.26,0.282,5.303,0.207,5.041,0.427,2.699,0.519,2.845,0.788,-2.413,3.096,-5.902,3.395
885,53.790581,-29.465418,1098.04,1802.55,9.13,0,0.29,2.721,0,5.303,0.896,0.591,0.061,0.612,0.052,0.548,0.091,0.869,0.058,1.399,0.132,1.638,0.282,2.661,0.205,2.942,0.425,6.966,1.41,5.974,1.701,-2.934,5.62,-2.386,4.814
886,53.715557,-29.465532,2273.81,1800.35,20.131,0,0.53,1.905,0,12.755,0.908,0.158,0.075,0.1,0.058,0.045,0.104,0.352,0.069,1.41,0.145,2.718,0.309,3.546,0.206,4.957,0.514,15.649,2.133,11.859,2.544,1.617,3.505,5.056,4.968
887,53.726624,-29.465582,2100.37,1799.54,12.496,0,0.0,2.82,0,7.697,0.908,0.536,0.074,0.72,0.058,1.076,0.104,1.849,0.061,2.784,0.144,3.347,0.309,3.84,0.205,3.804,0.43,4.861,0.97,3.183,1.207,8.012,3.639,-5.892,4.343
888,53.721359,-29.465597,2182.88,1799.21,5.226,0,0.67,1.642,0,3.669,0.91,0.852,0.074,0.826,0.058,0.625,0.104,0.929,0.071,1.596,0.144,1.861,0.308,2.076,0.205,2.233,0.456,5.415,1.272,4.369,1.682,-24.076,4.598,-4.886,6.003
889,53.733105,-29.46586,1998.79,1794.56,34.853,0,0.02,2.447,0,20.55,0.972,-0.056,0.061,0.039,0.052,0.051,0.086,0.175,0.058,0.72,0.132,1.067,0.282,2.191,0.216,5.25,0.425,38.079,2.632,48.561,4.516,15.098,4.253,37.84,4.419
890,53.735386,-29.465857,1963.01,1794.64,7.646,0,0.52,1.867,0,5.116,1.103,0.068,0.069,0.043,0.052,0.42,0.086,0.574,0.065,2.803,0.132,3.382,0.282,4.235,0.236,5.973,0.428,2.621,0.664,3.312,1.334,5.316,4.517,-18.46,5.602
891,53.764843,-29.466007,1501.38,1791.99,12.015,0,0.0,2.603,0,6.696,0.905,0.797,0.061,1.225,0.052,2.667,0.086,3.4,0.058,4.561,0.135,5.033,0.282,4.897,0.199,6.03,0.425,2.644,0.656,2.894,0.861,11.525,4.111,-19.282,4.46
892,53.789078,-29.466238,1121.58,1787.79,23.963,0,0.03,2.23,0,14.888,0.906,0.374,0.061,0.513,0.055,0.771,0.086,1.181,0.058,2.855,0.132,3.813,0.282,4.29,0.202,7.158,0.43,14.659,1.875,11.272,2.07,7.947,4.714,7.35,4.156
893,53.687588,-29.46637,2712.1,1785.05,35.727,0,0.01,3.037,1,19.414,0.909,2.218,0.105,2.443,0.083,3.312,0.148,3.561,0.115,7.948,0.229,8.465,0.478,10.028,0.206,-999.0,9999.0,17.517,2.157,11.73,2.131,3.737,3.006,24.749,3.909
894,53.717522,-29.466276,2242.97,1786.99,15.989,0,0.23,2.056,0,10.4,0.907,1.825,0.075,2.136,0.058,2.294,0.104,3.837,0.068,5.546,0.145,5.298,0.308,6.216,0.203,7.597,0.443,7.438,1.264,5.438,1.549,4.591,2.97,-9.108,4.416
895,53.783321,-29.46628,1211.79,1787.04,21.847,0,0.01,2.747,0,12.537,0.899,0.489,0.061,0.471,0.052,0.6,0.086,0.963,0.058,2.276,0.132,2.96,0.282,3.359,0.203,5.894,0.426,17.307,1.949,15.116,2.28,14.093,4.182,13.937,4.367
896,53.675293,-29.466494,2904.81,1782.66,25.713,0,0.86,1.989,1,16.314,1.044,0.076,0.105,-0.033,0.117,0.214,0.148,0.747,0.114,2.825,0.32,4.3,0.681,5.639,0.228,-999.0,9999.0,16.819,2.429,12.162,2.538,-7.833,3.518,7.353,4.568
897,53.681484,-29.46644,2807.78,1783.69,10.016,0,0.35,2.734,1,6.148,0.918,1.13,0.105,1.473,0.083,1.452,0.148,1.589,0.114,3.191,0.228,3.108,0.477,4.138,0.205,-999.0,9999.0,5.622,1.64,3.46,1.664,15.148,4.254,-16.879,5.551
898,53.723591,-29.466566,2147.89,1781.78,42.796,0,0.04,2.842,0,23.365,0.912,2.702,0.074,3.317,0.058,4.392,0.104,7.403,0.064,10.51,0.144,10.895,0.308,13.589,0.209,15.642,0.425,13.089,1.505,9.182,1.846,8.584,2.908,2.457,4.363
899,53.777309,-29.466606,1306.0,1781.17,17.705,0,0.13,2.168,0,10.971,0.931,0.542,0.061,0.555,0.052,0.563,0.086,0.87,0.06,1.664,0.132,2.185,0.282,3.328,0.21,5.014,0.432,13.641,1.807,11.937,2.128,16.839,4.22,21.541,4.86
900,53.809475,-29.466511,801.94,1782.78,13.079,0,0.64,3.138,0,7.905,1.058,0.701,0.061,0.851,0.052,0.756,0.086,1.318,0.058,2.233,0.132,1.782,0.302,2.744,0.238,3.792,0.474,7.401,1.681,7.512,1.771,26.555,4.563,-0.439,3.955
901,53.766037,-29.466761,1482.66,1778.43,33.468,0,0.1,2.557,0,18.734,0.933,0.212,0.061,0.245,0.052,0.465,0.086,0.925,0.061,2.752,0.132,3.817,0.282,5.064,0.212,8.076,0.43,20.531,1.733,17.897,2.157,14.26,3.588,37.54,4.813
902,53.814384,-29.466999,725.03,1773.94,1289.416,0,0.99,1.754,0,833.99,1.319,10.858,0.075,58.093,0.067,175.403,0.124,276.07,0.064,479.276,0.162,659.358,0.35,741.771,0.289,922.826,0.719,300.721,10.193,191.518,8.941,110.344,4.894,65.649,5.153
903,53.716873,-29.466824,2253.15,1777.12,17.31,0,0.53,2.417,0,10.278,0.954,1.271,0.075,1.606,0.058,1.826,0.105,3.373,0.068,4.888,0.145,5.357,0.309,5.938,0.211,7.154,0.48,6.626,1.15,4.584,1.297,6.223,2.903,-10.145,4.346
904,53.806419,-29.468531,849.86,1746.45,4318.557,0,0.03,4.942,0,1548.743,0.905,34.983,0.061,88.971,0.052,264.444,0.086,386.563,0.058,623.751,0.132,765.747,0.287,874.582,0.195,1225.778,0.432,627.699,12.424,440.184,11.7,267.524,3.629,331.777,3.694
905,53.705517,-29.466993,2431.12,1773.97,7.071,0,0.77,1.651,1,5.556,0.954,0.641,0.075,0.703,0.068,0.871,0.104,1.483,0.068,2.422,0.161,1.813,0.346,2.705,0.211,-999.0,9999.0,2.356,0.787,2.703,0.983,1.489,3.055,-13.028,4.627
906,53.687397,-29.467186,2715.11,1770.33,7.301,0,0.31,1.787,1,5.74,0.94,0.089,0.105,0.08,0.083,0.147,0.148,0.184,0.115,0.564,0.229,0.278,0.479,1.683,0.213,-999.0,9999.0,8.857,1.526,7.92,1.647,10.225,2.606,10.742,3.397
907,53.798061,-29.467281,980.82,1768.97,14.182,0,0.1,2.497,0,8.521,0.926,0.144,0.061,0.318,0.052,0.357,0.086,0.474,0.058,0.502,0.132,0.837,0.282,0.962,0.208,2.063,0.425,11.265,1.902,15.703,2.446,29.606,5.461,32.954,4.402
908,53.680122,-29.467325,2829.11,1767.77,5.011,0,0.68,1.686,1,4.24,0.916,0.532,0.105,0.625,0.083,0.812,0.148,0.918,0.114,2.011,0.228,1.875,0.477,2.939,0.211,-999.0,9999.0,4.089,1.272,2.915,1.362,9.001,4.084,-20.775,5.303
909,53.810749,-29.467461,781.99,1765.67,20.295,0,0.4,2.477,0,12.655,1.122,1.078,0.061,1.14,0.057,1.317,0.086,2.004,0.058,3.389,0.132,5.154,0.282,5.568,0.246,6.198,0.496,18.124,2.981,16.884,3.333,23.857,6.478,9.907,5.816
910,53.747974,-29.467632,1765.78,1762.7,48.843,0,0.2,2.195,0,30.428,1.075,0.193,0.061,0.362,0.052,0.81,0.085,1.709,0.059,5.707,0.132,7.409,0.282,8.954,0.255,14.462,0.426,24.963,1.741,18.819,2.288,15.711,2.689,11.381,3.503
911,53.695461,-29.467684,2588.73,1761.48,21.405,0,0.13,2.726,1,11.219,0.918,1.537,0.075,1.914,0.068,2.51,0.105,3.957,0.098,5.219,0.224,5.652,0.398,7.26,0.21,-999.0,9999.0,5.972,1.287,6.168,1.522,10.862,2.711,32.746,3.865
