id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1623,316.645844,-58.7616,317.42,1130.39,32.523,0,0.01,2.905,1,20.647,0.823,1.825,0.144,2.376,0.088,2.875,0.142,3.679,0.123,4.708,0.222,8.088,0.448,9.788,0.364,13.2,0.514,-999.0,9999.0,-999.0,9999.0
1624,316.522186,-58.761562,1471.75,1132.19,9.497,0,0.02,2.55,0,6.621,0.832,0.673,0.083,0.83,0.055,0.972,0.082,1.533,0.092,2.119,0.156,2.51,0.294,3.994,0.364,4.909,0.51,6.876,1.729,5.361,2.141
1625,316.483002,-58.76173,1837.6,1129.07,14.056,0,0.42,1.501,0,11.534,0.831,0.139,0.083,0.207,0.055,0.402,0.082,1.323,0.092,2.862,0.156,3.48,0.293,5.556,0.364,5.909,0.508,8.52,1.767,2.453,1.365
1626,316.509308,-58.761768,1592.02,1128.46,35.938,0,0.03,1.855,0,28.636,0.822,1.921,0.083,2.186,0.055,3.257,0.082,4.31,0.093,8.936,0.156,10.813,0.293,14.122,0.364,17.777,0.508,28.199,3.052,27.203,4.495
1627,316.545959,-58.761696,1249.82,1129.76,13.212,0,0.0,2.274,0,10.204,0.92,0.539,0.083,0.496,0.055,0.806,0.082,1.138,0.092,1.877,0.156,2.716,0.294,4.034,0.364,5.043,0.512,17.877,2.127,13.587,2.492
1628,316.515747,-58.761776,1531.9,1128.37,22.66,0,0.15,1.815,0,17.804,0.829,0.073,0.083,0.066,0.055,0.23,0.082,0.49,0.097,1.939,0.156,3.181,0.293,5.71,0.364,8.716,0.51,20.822,2.492,14.405,2.751
1629,316.543884,-58.759495,1269.14,1169.38,8.176,0,0.19,1.867,0,6.347,0.896,2.339,0.083,2.366,0.055,2.431,0.082,2.587,0.092,3.706,0.156,4.581,0.293,4.924,0.364,5.128,0.509,8.573,1.971,6.599,2.149
1630,316.632202,-58.761868,444.63,1125.8,42.018,0,0.03,2.191,1,31.682,0.828,2.549,0.102,3.541,0.071,5.052,0.1,8.363,0.112,13.645,0.191,14.877,0.384,19.968,0.364,20.527,0.511,-999.0,9999.0,3.183,6.084
1631,316.474548,-58.762096,1916.38,1122.42,286.972,0,0.99,1.222,0,234.92,0.832,1.233,0.083,5.128,0.055,18.694,0.082,37.512,0.092,134.354,0.156,171.552,0.294,231.187,0.364,266.15,0.51,96.385,6.34,62.723,7.542
1632,316.577698,-58.762035,953.62,1123.46,34.61,0,0.97,1.645,0,28.107,0.909,-0.02,0.083,0.034,0.055,0.186,0.082,0.626,0.092,2.596,0.156,4.794,0.293,8.41,0.364,12.178,0.505,31.258,4.355,25.538,4.646
1633,316.665833,-58.762215,130.93,1118.93,65.84,0,0.02,3.374,1,39.471,0.829,6.85,0.145,8.138,0.088,16.149,0.142,20.631,0.16,23.939,0.272,26.192,0.552,26.518,0.364,30.599,0.507,17.399,17.085,-999.0,9999.0
1634,316.627411,-58.762112,489.32,1121.48,84.36,0,1.0,1.26,0,69.718,0.839,0.198,0.102,0.952,0.071,3.887,0.101,8.213,0.113,38.063,0.192,50.8,0.385,69.933,0.364,82.428,0.507,20.09,7.259,102.932,20.172
1635,316.635254,-58.762119,416.26,1121.24,28.248,0,0.02,1.977,1,21.735,0.831,0.456,0.102,0.546,0.071,0.887,0.1,1.523,0.112,3.07,0.191,6.933,0.384,5.982,0.364,8.811,0.51,-999.0,9999.0,33.399,11.73
1636,316.487091,-58.7621,1799.22,1122.43,9.449,0,0.96,1.2,0,8.202,0.831,0.133,0.083,0.672,0.055,2.018,0.082,3.764,0.092,6.312,0.156,6.984,0.294,9.291,0.364,8.676,0.514,0.518,0.852,-2.867,0.217
1637,316.5289,-58.762127,1409.08,1122.0,3.604,0,0.23,1.663,0,2.708,0.829,0.809,0.083,0.855,0.055,1.007,0.082,0.972,0.092,1.542,0.157,1.894,0.293,1.807,0.363,1.753,0.51,0.634,0.668,-2.137,0.536
1638,316.575226,-58.762234,976.57,1119.86,4.351,0,0.85,1.191,0,3.647,0.978,-0.059,0.083,0.021,0.055,0.127,0.082,0.06,0.092,1.718,0.156,2.126,0.293,3.365,0.364,3.525,0.512,2.669,1.002,-0.078,0.268
1639,316.657288,-58.762184,210.51,1119.67,7.31,0,0.01,2.739,1,5.142,0.832,1.351,0.145,1.491,0.088,1.702,0.142,2.291,0.16,3.52,0.272,4.047,0.553,3.788,0.365,5.139,0.505,1.349,6.662,-999.0,9999.0
1640,316.543488,-58.762352,1272.91,1117.9,4.394,0,0.74,1.567,0,3.37,0.9,-0.005,0.084,0.03,0.055,0.123,0.082,0.198,0.092,0.821,0.156,1.192,0.294,2.011,0.365,2.526,0.517,5.128,1.484,1.641,1.097
1641,316.611572,-58.762417,637.34,1116.2,25.604,0,0.02,2.344,0,20.076,0.832,1.393,0.102,3.151,0.071,5.328,0.1,7.091,0.112,9.01,0.191,11.307,0.387,12.074,0.526,15.171,0.72,18.899,2.825,14.574,3.165
1642,316.502228,-58.762455,1658.08,1116.07,16.379,3,0.31,2.151,0,14.122,0.831,0.049,0.084,0.027,0.055,0.036,0.082,0.516,0.096,1.709,0.156,2.396,0.294,4.281,0.364,6.522,0.518,12.751,1.654,7.939,1.664
1643,316.501312,-58.762703,1666.66,1111.64,88.637,2,0.04,2.451,0,57.581,0.83,-0.041,0.083,0.056,0.055,0.462,0.082,1.335,0.094,5.248,0.156,8.927,0.293,16.812,0.364,24.135,0.515,65.523,4.74,50.565,5.362
1644,316.622437,-58.762516,535.95,1114.27,40.064,0,0.2,1.703,0,31.804,0.841,0.059,0.102,0.147,0.071,0.355,0.1,1.298,0.112,4.933,0.192,6.777,0.384,10.106,0.408,13.937,0.54,26.472,8.415,18.178,8.114
1645,316.496399,-58.762516,1712.5,1114.95,3.488,0,0.53,1.734,0,2.495,0.829,1.563,0.083,1.685,0.055,1.84,0.082,1.812,0.092,1.931,0.162,1.901,0.294,1.736,0.364,1.758,0.514,1.258,0.865,0.414,1.006
1646,316.541351,-58.762733,1292.68,1111.03,61.389,0,0.05,1.944,0,46.0,0.841,-0.006,0.083,0.124,0.055,0.271,0.082,1.087,0.092,4.698,0.156,8.181,0.293,15.177,0.364,20.304,0.515,50.871,4.502,35.615,5.002
1647,316.608948,-58.762569,661.86,1113.46,21.351,0,0.04,2.143,0,16.235,0.83,0.304,0.102,0.702,0.071,1.096,0.1,1.438,0.112,1.969,0.192,1.538,0.384,2.97,0.472,4.481,0.742,17.833,4.285,21.77,5.516
1648,316.591187,-58.762627,827.7,1112.65,21.165,0,0.11,1.612,0,17.743,0.83,0.071,0.084,0.133,0.055,0.435,0.082,0.882,0.092,3.148,0.156,3.942,0.294,5.875,0.407,7.659,0.56,14.743,3.055,7.797,3.023
1649,316.52774,-58.76268,1419.75,1112.03,3.604,3,0.76,1.12,0,4.338,0.837,0.191,0.083,0.165,0.055,0.489,0.082,0.981,0.102,2.457,0.168,3.253,0.294,4.622,0.364,4.535,0.514,2.738,1.029,2.213,1.195
1650,316.528137,-58.76273,1416.18,1111.19,5.123,3,0.11,1.32,0,5.675,0.834,0.088,0.083,0.083,0.055,0.239,0.082,0.696,0.099,1.902,0.164,2.859,0.293,4.134,0.364,3.67,0.509,3.496,1.182,2.198,1.309
1651,316.573334,-58.762905,994.37,1107.78,479.349,0,0.99,1.271,0,390.343,1.082,6.622,0.083,38.157,0.055,107.01,0.082,179.362,0.092,293.433,0.156,333.185,0.293,399.497,0.364,436.802,0.507,123.743,7.287,81.254,8.9
1652,316.607819,-58.762623,672.47,1112.51,8.035,0,0.42,1.419,0,7.206,0.831,0.224,0.102,0.223,0.071,0.383,0.101,0.606,0.113,0.734,0.192,5.426,0.364,1.304,0.518,3.326,0.743,10.665,3.284,9.395,2.988
1653,316.516083,-58.762859,1528.74,1108.82,35.671,0,0.97,1.235,0,29.741,0.826,0.049,0.083,0.112,0.055,0.662,0.082,1.457,0.097,10.57,0.156,15.512,0.293,24.933,0.364,31.564,0.508,14.447,2.244,11.901,2.538
1654,316.599091,-58.762871,753.72,1108.17,5.248,0,0.0,2.087,0,3.608,0.833,0.65,0.102,0.844,0.071,1.002,0.1,1.295,0.104,2.109,0.192,1.952,0.344,3.337,0.5,4.367,0.786,3.056,1.462,-1.576,1.307
1655,316.491211,-58.762859,1760.87,1108.8,16.116,0,0.01,2.0,0,12.631,0.828,0.849,0.083,1.149,0.055,1.492,0.082,1.564,0.092,2.432,0.156,2.513,0.293,2.957,0.363,6.352,0.511,15.667,2.126,20.476,3.407
1656,316.579987,-58.762856,932.02,1108.65,9.214,0,0.1,3.513,0,5.887,0.871,0.001,0.083,0.255,0.061,0.774,0.082,0.98,0.092,1.143,0.156,1.401,0.309,1.957,0.364,1.646,0.508,6.185,1.772,3.989,1.508
1657,316.549591,-58.762939,1215.75,1107.35,9.472,0,0.0,2.155,0,7.635,1.032,0.922,0.083,1.371,0.061,1.49,0.082,1.759,0.092,2.691,0.156,3.296,0.294,4.783,0.364,5.929,0.511,3.713,1.112,-0.162,0.668
1658,316.641815,-58.762936,355.15,1106.42,10.18,0,0.0,2.884,1,6.285,0.832,1.021,0.145,1.062,0.088,1.517,0.142,1.96,0.123,3.693,0.222,3.469,0.449,4.093,0.364,4.542,0.512,-999.0,9999.0,-1.943,2.43
1659,316.656433,-58.762966,218.58,1105.56,26.487,0,0.0,3.028,1,16.123,0.834,1.861,0.144,2.058,0.088,2.941,0.142,4.56,0.159,7.964,0.272,9.646,0.551,9.924,0.364,11.892,0.506,12.48,14.122,-999.0,9999.0
1660,316.539948,-58.763073,1306.0,1104.93,5.472,0,0.95,1.199,0,5.578,0.833,1.135,0.083,1.403,0.058,1.557,0.082,1.822,0.092,2.148,0.156,2.464,0.293,4.275,0.364,5.774,0.517,9.651,1.543,5.983,1.922
1661,316.554596,-58.763092,1169.08,1104.52,21.128,0,0.22,1.605,0,16.937,0.988,0.02,0.086,0.112,0.055,0.081,0.082,0.497,0.092,1.778,0.156,3.173,0.294,5.579,0.364,7.574,0.51,15.424,2.654,13.34,2.613
1662,316.497375,-58.763149,1703.2,1103.6,11.514,0,0.08,2.216,0,8.809,0.834,0.069,0.083,0.146,0.055,0.253,0.082,0.595,0.092,1.973,0.156,2.673,0.293,4.064,0.363,5.455,0.517,6.003,1.471,7.489,2.418
1663,316.517334,-58.762478,1516.87,1115.7,5.316,0,0.01,1.572,0,4.618,0.836,0.614,0.084,0.777,0.055,1.222,0.082,2.112,0.092,2.994,0.156,2.77,0.294,3.92,0.364,3.392,0.51,2.035,0.663,-0.746,0.161
1664,316.562958,-58.763332,1091.08,1100.21,7.552,0,0.04,1.813,0,6.137,0.93,0.537,0.083,0.59,0.055,0.709,0.082,0.871,0.092,1.23,0.156,1.562,0.293,2.323,0.364,3.611,0.512,6.034,1.612,7.356,2.092
1665,316.588654,-58.763393,851.32,1098.91,29.961,0,0.85,1.495,0,24.358,0.845,-0.079,0.084,0.055,0.055,0.248,0.082,0.324,0.092,1.2,0.156,1.17,0.294,3.86,0.39,11.121,0.516,26.783,4.182,29.874,5.989
1666,316.459412,-58.76339,2057.68,1099.07,9.042,0,0.0,2.602,0,6.698,0.854,0.403,0.084,0.584,0.055,0.745,0.082,0.796,0.092,1.371,0.156,1.98,0.294,2.935,0.364,3.403,0.521,5.724,1.709,6.802,2.725
1667,316.528015,-58.763439,1417.42,1098.4,5.028,0,0.58,1.318,0,4.547,0.845,0.04,0.083,0.058,0.055,0.109,0.082,0.189,0.094,0.557,0.156,1.108,0.293,1.155,0.363,2.719,0.514,3.681,1.201,3.421,1.446
1668,316.56543,-58.763607,1068.14,1095.23,39.748,0,0.25,1.759,0,30.446,1.0,0.235,0.083,0.326,0.055,0.55,0.082,1.358,0.092,4.499,0.156,7.559,0.294,12.134,0.364,16.709,0.508,31.262,3.466,23.895,3.828
1669,316.523865,-58.763821,1456.02,1091.54,44.361,0,0.26,1.644,0,35.376,0.849,0.05,0.083,0.077,0.055,0.131,0.082,0.524,0.092,2.547,0.156,4.441,0.293,8.938,0.364,13.095,0.509,43.881,4.064,30.5,4.567
1670,316.566772,-58.763653,1055.47,1094.37,12.266,0,0.47,2.212,0,9.062,1.013,0.548,0.083,0.617,0.055,0.746,0.082,0.841,0.092,1.626,0.156,2.733,0.294,3.919,0.364,5.505,0.506,9.155,1.474,7.516,1.891
1671,316.636292,-58.763756,406.51,1091.77,59.282,0,0.41,1.658,1,47.194,0.845,0.264,0.119,0.505,0.074,0.661,0.103,1.644,0.113,5.558,0.196,14.151,0.387,13.382,0.363,19.238,0.51,-999.0,9999.0,34.609,12.34
1672,316.657684,-58.763657,207.02,1093.14,4.635,0,0.71,1.349,1,3.568,0.846,1.376,0.144,1.483,0.088,1.634,0.142,1.704,0.159,2.812,0.271,2.89,0.551,4.826,0.364,3.565,0.516,5.029,11.885,-999.0,9999.0
1673,316.584747,-58.763783,887.8,1091.9,9.178,0,0.96,1.218,0,7.707,0.85,0.002,0.083,0.04,0.055,0.55,0.082,0.958,0.092,4.266,0.156,5.515,0.293,8.329,0.363,9.123,0.505,2.632,1.37,1.66,0.732
1674,316.613464,-58.763924,619.58,1089.07,36.221,0,0.03,2.242,0,25.678,0.842,0.746,0.102,1.121,0.071,1.36,0.1,1.756,0.112,3.224,0.192,4.203,0.384,8.512,0.52,13.503,0.676,42.273,7.923,34.351,8.286
1675,316.568207,-58.76387,1042.03,1090.47,15.936,0,0.1,1.762,0,12.623,1.037,1.611,0.083,1.845,0.055,2.35,0.082,2.799,0.093,5.776,0.156,6.79,0.294,7.065,0.364,9.234,0.503,10.53,2.139,14.043,3.326
1676,316.530029,-58.763878,1398.48,1090.46,6.652,3,0.93,1.293,0,6.987,0.846,0.064,0.083,0.028,0.055,0.159,0.082,0.344,0.092,0.932,0.156,1.701,0.294,2.308,0.364,2.94,0.512,6.199,1.53,1.581,0.893
1677,316.530426,-58.764008,1394.88,1088.13,9.99,3,0.55,1.538,0,9.153,0.845,-0.13,0.083,0.002,0.055,0.118,0.082,0.319,0.092,1.04,0.156,1.941,0.294,3.047,0.364,3.804,0.507,11.46,2.253,4.396,1.543
1678,316.55365,-58.764038,1178.0,1087.55,58.12,0,0.0,4.182,0,29.375,0.987,0.752,0.083,1.098,0.055,1.36,0.082,2.068,0.092,3.793,0.156,4.551,0.293,10.872,0.364,13.811,0.506,39.527,3.756,43.623,4.692
1679,316.623627,-58.763863,524.74,1090.03,3.221,0,0.76,1.279,1,2.879,0.846,0.801,0.102,0.858,0.071,0.886,0.1,0.989,0.112,1.496,0.192,2.24,0.384,2.539,0.394,2.05,0.543,2.461,3.295,-7.595,2.233
1680,316.490692,-58.764126,1765.53,1086.01,21.07,0,0.01,2.988,0,13.774,0.851,0.733,0.083,0.688,0.055,1.098,0.082,1.54,0.092,3.415,0.156,4.371,0.293,5.924,0.364,7.575,0.515,12.219,1.865,6.179,1.848
1681,316.492065,-58.764015,1752.84,1087.95,14.567,0,0.16,2.453,0,9.837,0.848,0.023,0.083,0.163,0.055,0.415,0.082,0.644,0.092,1.889,0.156,2.25,0.294,3.56,0.364,5.009,0.521,6.749,1.247,4.848,1.555
1682,316.55954,-58.764084,1123.01,1086.69,4.773,0,0.0,1.898,0,3.831,0.933,-0.019,0.083,0.048,0.055,0.163,0.1,0.189,0.092,0.726,0.156,1.128,0.293,1.472,0.364,2.148,0.515,1.716,0.867,1.585,0.608
1683,316.674042,-58.763977,54.24,1087.05,10.181,0,0.98,1.229,1,8.337,1.004,5.908,0.145,9.457,0.088,13.315,0.142,15.545,0.196,16.164,0.272,17.955,0.552,16.034,0.364,15.006,0.509,-999.0,9999.0,-999.0,9999.0
1684,316.468201,-58.764183,1975.56,1084.8,5.368,0,0.0,2.001,0,4.645,0.854,0.698,0.086,1.234,0.055,2.274,0.082,2.673,0.092,3.316,0.156,3.406,0.294,3.845,0.364,4.068,0.52,1.42,0.596,-2.241,0.613
1685,316.526764,-58.764236,1429.01,1084.01,17.694,0,0.68,1.414,0,14.657,0.856,-0.095,0.083,0.086,0.055,0.102,0.082,0.391,0.092,1.587,0.156,2.812,0.293,4.726,0.363,7.059,0.512,16.351,2.469,8.256,2.528
1686,316.661377,-58.764133,172.4,1084.48,7.301,0,0.0,1.767,1,5.599,0.845,0.673,0.144,0.735,0.088,1.561,0.142,1.922,0.159,2.963,0.271,3.017,0.551,3.428,0.363,3.615,0.51,5.239,11.123,-999.0,9999.0
1687,316.677856,-58.764256,18.54,1081.97,50.272,0,0.06,2.001,1,38.903,1.111,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,14.948,0.364,19.526,0.514,19.049,17.383,-999.0,9999.0
1688,316.514984,-58.764259,1538.98,1083.66,4.211,0,0.35,1.521,0,4.178,0.854,-0.112,0.083,-0.002,0.055,0.155,0.082,0.142,0.092,0.365,0.169,0.642,0.294,1.377,0.364,1.709,0.506,2.812,0.789,1.308,0.639
1689,316.679657,-58.764446,1.75,1078.44,24.245,24,0.17,2.422,1,18.814,0.922,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.087,0.295,9.72,0.408,4.402,6.66,-999.0,9999.0
1690,316.548279,-58.764309,1228.1,1082.69,4.126,0,0.91,1.097,0,4.158,1.049,-0.066,0.084,0.173,0.057,-0.047,0.082,0.12,0.092,0.429,0.156,0.344,0.294,1.143,0.365,0.958,0.514,2.513,1.187,-0.933,0.328
1691,316.597748,-58.764301,766.44,1082.41,11.003,2,0.86,1.607,0,8.603,0.851,2.005,0.102,4.189,0.071,7.351,0.1,8.928,0.104,10.633,0.191,13.314,0.34,11.939,0.478,12.185,0.764,3.218,1.65,-1.826,0.853
1692,316.463745,-58.764587,2017.08,1077.51,152.401,0,0.03,2.496,0,106.43,0.86,2.951,0.09,4.496,0.055,8.047,0.082,16.357,0.092,28.763,0.156,33.902,0.294,50.587,0.364,54.557,0.526,72.106,5.239,53.288,8.087
1693,316.636902,-58.764393,400.95,1080.26,12.93,0,0.16,1.754,1,10.48,0.854,2.483,0.144,2.777,0.086,3.155,0.135,4.374,0.12,7.575,0.218,13.374,0.433,6.86,0.364,10.232,0.517,-999.0,9999.0,15.039,6.494
1694,316.540222,-58.764675,1303.27,1076.13,176.893,0,0.98,1.289,0,144.506,0.872,0.424,0.083,1.902,0.055,7.772,0.082,16.002,0.092,76.068,0.156,102.832,0.294,147.536,0.364,169.891,0.516,63.765,4.795,36.245,4.992
1695,316.477692,-58.764633,1886.88,1076.8,2.468,0,0.69,1.156,0,2.36,0.855,0.14,0.083,0.241,0.055,0.302,0.082,0.374,0.092,0.515,0.159,0.604,0.293,1.092,0.363,1.397,0.511,3.002,0.968,-0.515,0.939
1696,316.561127,-58.764671,1108.28,1076.12,9.801,0,0.61,2.034,0,7.249,0.944,0.044,0.084,0.008,0.055,0.084,0.082,0.212,0.094,0.942,0.156,1.088,0.294,2.153,0.365,3.264,0.515,4.369,1.248,2.517,0.886
1697,316.608093,-58.764748,669.76,1074.32,28.773,0,0.09,1.705,0,22.843,0.861,0.108,0.102,0.477,0.071,1.538,0.1,4.036,0.112,7.509,0.191,14.832,0.37,10.478,0.51,14.538,0.751,9.897,3.104,6.415,4.235
1698,316.503143,-58.764797,1649.32,1073.9,64.193,0,0.98,1.268,0,53.572,0.873,0.067,0.084,0.617,0.055,2.949,0.082,6.309,0.092,28.153,0.156,37.365,0.294,53.035,0.365,60.571,0.513,20.797,2.817,18.024,3.48
1699,316.658112,-58.764626,202.87,1075.68,5.965,0,0.01,2.475,1,3.893,0.859,0.54,0.145,0.643,0.088,0.929,0.142,0.772,0.16,0.935,0.272,0.702,0.552,2.101,0.364,2.825,0.505,7.386,16.692,-999.0,9999.0
1700,316.672974,-58.764946,64.31,1069.59,131.809,0,0.03,2.912,1,81.978,1.018,0.381,0.144,0.798,0.088,3.534,0.142,9.505,0.195,22.173,0.271,29.554,0.55,35.734,0.363,46.925,0.508,53.399,25.803,-999.0,9999.0
1701,316.476685,-58.764786,1896.32,1074.06,5.901,0,0.48,1.505,0,4.845,0.866,0.204,0.084,0.395,0.055,0.532,0.082,0.474,0.092,0.777,0.156,0.888,0.294,1.9,0.364,2.226,0.516,12.854,2.331,9.839,3.267
1702,316.469391,-58.764992,1964.58,1070.27,37.277,0,0.99,1.213,0,31.719,0.874,0.194,0.083,0.995,0.055,3.964,0.082,7.718,0.092,20.943,0.156,25.427,0.294,33.433,0.364,38.208,0.511,11.039,2.12,8.912,3.342
1703,316.474762,-58.764893,1914.48,1072.07,3.23,0,0.61,1.1,0,2.816,0.872,-0.035,0.084,-0.065,0.055,0.094,0.082,0.193,0.092,1.472,0.163,2.19,0.294,3.461,0.364,4.0,0.512,2.443,1.395,-0.101,1.873
1704,316.629913,-58.764961,466.14,1070.16,29.411,0,0.82,1.503,1,24.007,0.874,0.689,0.102,0.791,0.071,1.517,0.1,2.261,0.112,5.018,0.192,6.786,0.43,8.261,0.364,12.282,0.508,-999.0,9999.0,22.655,10.027
1705,316.509766,-58.765011,1587.58,1070.13,4.545,0,0.09,1.45,0,4.122,0.878,0.202,0.083,0.229,0.055,0.543,0.082,1.025,0.092,1.529,0.156,2.14,0.293,2.483,0.364,3.134,0.514,1.903,0.581,3.366,1.298
1706,316.49884,-58.765331,1689.56,1064.31,346.262,0,0.98,1.269,0,282.364,0.887,0.934,0.083,5.618,0.055,25.111,0.096,52.02,0.092,160.593,0.156,200.015,0.293,267.641,0.364,308.529,0.512,105.595,6.266,62.705,6.665
1707,316.518585,-58.765137,1505.33,1067.83,12.611,0,0.01,1.853,0,10.084,0.878,0.852,0.083,1.284,0.055,2.842,0.082,3.697,0.092,5.203,0.156,6.01,0.293,6.681,0.364,8.057,0.507,4.491,1.21,1.8,1.223
1708,316.640778,-58.765079,364.67,1067.82,2.988,0,0.09,1.672,1,2.828,0.875,0.165,0.144,0.145,0.088,0.232,0.142,0.115,0.123,-0.011,0.222,-0.159,0.449,0.523,0.364,0.786,0.506,-999.0,9999.0,4.639,7.661
1709,316.546387,-58.765438,1245.74,1062.39,66.144,0,0.03,2.871,0,41.314,1.043,0.05,0.083,0.254,0.055,0.583,0.082,1.547,0.092,5.756,0.156,9.622,0.293,15.033,0.364,20.61,0.509,45.947,4.223,33.149,4.141
1710,316.635437,-58.765476,414.5,1060.77,304.903,0,0.99,1.328,1,247.637,0.879,1.715,0.119,8.003,0.071,27.484,0.1,53.663,0.112,148.746,0.201,185.681,0.384,224.802,0.364,262.061,0.506,-999.0,9999.0,64.456,24.594
1711,316.444916,-58.76535,2192.79,1063.61,3.447,0,0.57,1.367,0,2.79,1.219,0.118,0.083,0.346,0.055,0.748,0.082,0.893,0.092,1.046,0.156,1.526,0.293,0.9,0.363,1.192,0.513,1.571,0.595,-4.784,0.349
1712,316.667297,-58.765411,117.36,1061.36,16.226,0,0.97,1.184,1,13.588,0.907,3.967,0.145,7.431,0.088,12.6,0.142,16.231,0.16,19.149,0.272,20.193,0.552,20.183,0.364,22.459,0.505,1.226,5.524,-999.0,9999.0
1713,316.448273,-58.765484,2161.64,1061.27,7.006,0,0.97,1.124,0,5.991,1.164,1.355,0.084,3.331,0.055,5.984,0.082,7.469,0.092,8.815,0.156,8.832,0.293,9.622,0.364,9.241,0.512,1.882,0.768,-3.783,1.472
1714,316.46106,-58.765526,2042.13,1060.58,14.593,0,0.01,2.092,0,11.334,0.904,3.044,0.097,3.256,0.055,3.915,0.082,6.184,0.092,7.49,0.156,7.296,0.293,10.72,0.364,8.481,0.508,7.466,1.775,0.736,1.529
1715,316.463623,-58.765675,2018.37,1057.96,163.15,3,0.09,2.159,0,118.153,0.901,3.145,0.083,4.228,0.055,8.357,0.082,18.398,0.092,41.298,0.156,47.806,0.294,63.246,0.364,73.521,0.509,70.02,4.842,45.148,6.958
1716,316.463928,-58.765865,2015.53,1054.49,126.178,3,0.03,2.444,0,101.654,0.888,6.034,0.081,7.389,0.054,12.329,0.079,23.042,0.089,35.84,0.151,41.255,0.284,57.396,0.352,62.877,0.489,89.404,5.655,58.071,8.076
1717,316.542969,-58.765652,1277.73,1058.51,93.492,0,0.08,2.018,0,68.344,0.99,0.031,0.084,0.324,0.06,0.449,0.082,1.616,0.092,6.555,0.156,11.347,0.296,21.018,0.365,29.963,0.514,76.974,5.229,66.945,7.061
1718,316.576935,-58.765633,960.7,1058.67,84.905,0,0.99,1.267,0,69.884,1.02,0.213,0.084,0.983,0.055,4.496,0.082,9.318,0.092,39.76,0.156,52.028,0.294,71.987,0.364,82.006,0.518,34.358,4.909,19.702,4.444
1719,316.481293,-58.76556,1853.34,1060.1,9.218,3,0.0,2.103,0,8.218,0.89,0.962,0.084,1.373,0.055,1.907,0.082,3.237,0.092,5.415,0.156,5.848,0.294,6.843,0.364,7.183,0.521,2.577,0.699,4.478,1.608
1720,316.481445,-58.765934,1851.89,1053.39,25.01,3,0.02,2.585,0,18.392,0.907,2.748,0.083,3.243,0.055,4.575,0.082,8.204,0.092,10.735,0.156,10.988,0.293,15.013,0.364,13.935,0.518,10.625,1.799,8.691,2.665
1721,316.54718,-58.765636,1238.35,1058.81,9.092,0,0.12,2.275,0,10.01,1.054,0.155,0.083,0.366,0.055,0.578,0.082,0.629,0.092,1.697,0.156,2.574,0.294,4.274,0.364,7.03,0.512,19.559,2.078,13.9,1.946
1722,316.548798,-58.765633,1223.26,1058.83,11.998,0,0.53,2.13,0,9.617,1.084,0.893,0.083,1.063,0.055,1.931,0.082,3.102,0.093,4.037,0.156,4.61,0.293,5.53,0.364,5.3,0.516,5.642,1.751,1.113,0.8
1723,316.561035,-58.765617,1109.17,1059.06,7.725,0,0.92,1.427,0,6.426,0.987,1.092,0.083,2.277,0.055,4.255,0.082,5.427,0.093,6.722,0.156,7.211,0.294,7.85,0.364,8.182,0.513,3.093,1.281,0.57,0.335
1724,316.678833,-58.765919,9.62,1052.0,2071.105,24,1.0,1.379,1,1650.728,1.137,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2085.908,0.363,2225.902,0.51,474.579,88.129,-999.0,9999.0
1725,316.495117,-58.765656,1724.46,1058.44,8.412,0,0.09,1.612,0,7.039,0.897,0.8,0.083,0.925,0.055,1.118,0.082,1.893,0.095,3.385,0.156,3.964,0.294,4.346,0.364,5.062,0.516,9.069,2.05,4.012,2.485
1726,316.556274,-58.765862,1153.45,1054.71,31.625,0,0.01,3.301,0,19.363,0.964,3.008,0.083,3.547,0.055,4.54,0.082,7.03,0.092,10.986,0.156,11.701,0.294,13.463,0.364,14.49,0.511,12.564,2.269,9.943,2.132
1727,316.647461,-58.765606,302.52,1058.26,6.599,0,0.4,1.982,1,5.237,0.889,1.048,0.145,1.193,0.088,1.264,0.142,1.379,0.15,1.703,0.263,8.877,0.471,3.33,0.364,3.706,0.514,3.429,10.417,-999.0,9999.0
1728,316.535492,-58.765778,1347.55,1056.3,5.227,0,0.0,1.512,0,4.965,0.9,0.117,0.095,0.284,0.055,0.358,0.082,0.435,0.093,1.001,0.156,1.424,0.294,1.989,0.364,2.452,0.52,3.023,1.14,0.634,1.058
1729,316.626923,-58.765755,494.04,1055.91,8.855,0,0.55,1.499,1,7.554,0.892,0.005,0.102,-0.015,0.071,0.106,0.1,0.101,0.112,0.244,0.192,0.871,0.384,1.185,0.364,2.25,0.521,-999.0,9999.0,3.861,5.768
