PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
2955,1.335,0.556,0.735,0.323,0.983,0.575,0.855,0.564,0,0,0
2956,1.335,0.658,1.121,0.346,1.33,0.658,1.121,0.346,0,0,0
2957,1.335,0.315,0.388,0.279,0.383,0.485,0.666,0.883,0,0,0
2958,1.335,0.589,0.839,0.41,0.13,0.502,0.853,1.691,0,0,0
2959,1.335,0.313,0.356,0.372,0.61,0.468,0.613,0.496,0,0,0
2960,1.335,0.234,0.219,0.191,0.486,0.507,0.649,0.335,0,0,0
2961,1.335,0.63,1.042,0.497,1.091,0.609,1.099,0.707,0,0,0
2962,1.335,0.787,1.273,0.775,0.923,1.071,1.635,1.02,2,1,0
2963,1.335,0.547,0.723,0.376,0.521,0.837,1.255,0.836,0,0,0
2964,1.335,0.212,0.177,-0.001,1.305,0.212,0.177,0.008,0,0,0
2965,1.335,0.58,0.785,0.638,0.919,0.604,0.864,0.91,0,0,0
2966,1.335,0.437,0.555,0.16,0.959,0.414,0.505,0.328,0,0,0
2967,1.335,0.419,0.53,0.204,1.14,0.403,0.583,0.293,0,0,0
2968,1.335,0.593,0.799,0.809,1.249,0.601,0.854,0.897,0,0,0
2969,1.335,0.305,0.339,-0.06,0.416,0.668,0.991,0.406,0,0,0
2970,1.335,0.761,1.158,0.88,0.753,1.011,1.679,1.371,0,0,0
2971,1.335,0.212,0.178,0.109,1.746,0.213,0.178,0.052,0,0,0
2972,1.335,0.234,0.242,-0.032,0.062,0.478,0.656,0.497,0,0,0
2973,1.335,0.398,0.66,0.346,1.915,0.439,0.611,0.024,0,0,0
2974,1.335,0.445,0.567,0.098,0.937,0.449,0.576,0.387,0,0,0
2975,1.335,1.263,2.109,1.264,1.455,1.211,2.037,1.172,0,0,0
2976,1.335,0.212,0.178,-0.06,0.313,0.238,0.246,0.109,0,0,0
2977,1.335,0.421,0.53,-0.058,0.207,0.479,0.759,0.907,0,0,0
2978,1.335,0.556,0.994,0.523,1.688,0.522,0.72,0.293,0,0,0
2979,1.335,0.622,0.833,0.65,0.395,0.804,1.176,1.395,0,0,0
2980,1.335,0.656,0.949,1.063,1.292,0.667,0.993,1.099,0,0,0
2981,1.335,0.378,0.579,0.522,0.856,0.293,0.399,0.733,0,0,0
2982,1.335,0.418,0.524,0.099,0.776,0.493,0.631,0.204,0,0,0
2983,1.335,0.444,0.695,0.992,2.659,0.535,0.702,0.412,0,0,0
2984,1.335,0.247,0.245,0.355,2.757,0.406,0.534,0.34,0,0,0
2985,1.335,0.792,1.487,0.559,0.715,0.661,1.334,1.765,0,0,0
2986,1.335,0.291,0.408,0.509,1.426,0.274,0.37,0.484,0,0,0
2987,1.335,0.285,0.306,-0.06,0.449,0.512,0.697,0.355,0,0,0
2988,1.335,0.573,0.969,1.029,2.405,0.636,1.048,0.544,0,0,0
2989,1.335,0.658,0.882,-0.06,0.14,1.433,2.083,1.463,2,4,0
2990,1.335,0.327,0.378,-0.059,0.908,0.278,0.288,0.038,0,0,0
2991,1.335,0.29,0.322,0.078,0.247,0.838,0.947,0.405,0,0,0
2992,1.335,0.909,1.378,0.909,0.847,1.234,2.027,1.369,0,0,0
2993,1.335,1.358,2.236,1.146,1.686,1.182,1.839,0.796,0,0,0
2994,1.335,0.451,0.688,0.972,1.748,0.46,0.735,0.88,0,0,0
2995,1.335,1.286,2.085,1.326,1.743,1.044,1.616,1.069,0,0,0
2996,1.335,0.787,1.268,0.553,0.639,1.321,2.162,1.2,0,0,0
2997,1.335,0.66,0.889,-0.06,0.19,1.435,2.327,1.529,0,0,0
2998,1.335,0.251,0.323,0.76,1.967,0.337,0.915,0.563,0,0,0
2999,1.335,0.351,0.468,0.369,1.209,0.343,0.505,0.393,0,0,0
3000,1.335,0.831,1.478,0.938,1.623,0.694,1.218,0.782,0,0,0
3001,1.335,0.569,0.962,0.665,1.421,0.56,0.85,0.638,0,0,0
3002,1.335,1.016,1.764,1.379,1.64,0.852,1.371,1.167,0,0,0
3003,1.335,0.455,0.79,0.924,2.316,0.536,0.807,0.389,0,0,0
3004,1.335,0.755,1.351,1.36,1.577,0.688,1.205,1.275,2,4,0
3005,1.335,0.955,1.483,1.061,1.152,1.046,1.595,1.201,0,0,0
3006,1.335,0.856,1.363,0.785,0.753,1.257,2.086,1.288,0,0,0
3007,1.335,0.419,0.526,0.598,0.397,0.872,1.282,0.956,0,0,0
3008,1.335,0.657,0.884,0.293,0.01,0.214,1.131,1.913,0,0,0
3009,1.335,0.382,0.625,0.713,1.513,0.365,0.55,0.751,0,0,0
3010,1.335,0.425,0.685,0.427,1.452,0.399,0.545,0.431,0,0,0
3011,1.335,0.484,0.848,0.579,1.878,0.453,0.645,0.384,0,0,0
3012,1.335,0.495,0.856,0.514,1.532,0.472,0.641,0.473,0,0,0
3013,1.335,0.428,0.58,0.702,1.353,0.425,0.575,0.709,0,0,0
3014,1.335,0.275,0.292,0.225,0.365,0.586,0.768,0.438,0,0,0
3015,1.335,0.398,0.612,-0.057,0.827,0.218,0.314,0.193,0,0,0
3016,1.335,0.793,1.288,1.833,3.603,0.751,1.116,1.24,0,0,0
3017,1.335,0.347,0.493,0.316,2.07,0.321,0.296,0.088,0,0,0
3018,1.335,0.447,0.759,0.912,1.387,0.44,0.75,0.898,0,0,0
3019,1.335,0.44,0.561,-0.016,0.923,0.399,0.545,0.266,0,0,0
3020,1.335,0.459,0.588,0.58,3.442,0.453,0.505,0.042,0,0,0
3021,1.335,0.41,0.513,-0.031,0.799,0.399,0.525,0.437,0,0,0
3022,1.335,0.555,0.741,0.675,1.332,0.555,0.741,0.675,2,1,0
3023,1.335,0.818,1.41,1.2,1.831,0.689,1.069,0.954,2,4,0
3024,1.335,0.423,0.719,0.629,2.141,0.423,0.521,0.577,0,0,0
3025,1.335,0.212,0.178,-0.061,0.063,0.462,0.515,0.036,0,0,0
3026,1.335,0.222,0.197,-0.052,0.344,0.445,0.623,0.481,0,0,0
3027,1.335,0.212,0.178,0.603,2.792,0.213,0.18,0.62,0,0,0
3028,1.335,1.248,2.057,1.161,1.342,1.238,2.038,1.132,0,0,0
3029,1.335,0.842,1.301,0.936,0.943,1.034,1.701,1.303,0,0,0
3030,1.335,0.216,0.186,-0.06,0.408,0.375,0.487,0.347,0,0,0
3031,1.335,0.539,0.95,0.511,1.741,0.536,0.666,0.285,0,0,0
3032,1.335,0.602,0.803,0.52,1.079,0.599,0.865,0.719,0,0,0
3033,1.335,0.748,1.129,1.199,1.054,0.837,1.342,1.425,2,3,0
3034,1.335,0.982,1.698,1.847,2.108,0.858,1.471,1.804,0,0,0
3035,1.335,0.988,1.595,1.746,1.514,0.939,1.422,1.746,0,0,0
3036,1.335,0.774,1.21,1.272,1.018,0.89,1.429,1.391,0,0,0
3037,1.335,0.362,0.437,0.781,0.846,0.412,0.491,0.452,0,0,0
3038,1.335,0.41,0.512,0.033,0.615,0.505,0.771,0.456,0,0,0
3039,1.335,0.829,1.388,0.769,1,1.094,1.676,0.953,0,0,0
3040,1.335,0.333,0.489,0.195,1.47,0.324,0.397,0.08,0,0,0
3041,1.335,0.656,1.002,0.714,0.953,0.711,1.218,1.101,0,0,0
3042,1.335,0.542,0.714,0.672,3.761,0.42,0.474,-0.057,0,0,0
3043,1.335,0.482,0.624,-0.059,0.484,0.607,0.905,0.728,0,0,0
3044,1.335,0.286,0.391,0.266,2.153,0.307,0.35,0.197,0,0,0
3045,1.335,0.402,0.499,0.042,0.683,0.436,0.668,0.411,0,0,0
3046,1.335,0.558,0.741,0.388,0.862,0.644,0.857,0.714,0,0,0
3047,1.335,0.304,0.336,-0.06,0.394,0.502,0.712,0.371,0,0,0
3048,1.335,0.727,1.039,0.386,0.931,0.873,1.267,0.615,0,0,0
3049,1.335,0.215,0.183,-0.06,0.141,0.623,0.9,0.443,0,0,0
3050,1.335,0.428,0.713,0.809,0.983,0.355,0.565,1.028,0,0,0
3051,1.335,0.415,0.526,0.197,0.355,0.731,1.154,0.846,0,0,0
3052,1.335,0.212,0.178,0.425,1.759,0.212,0.178,0.376,0,0,0
3053,1.335,0.349,0.429,0.271,0.494,0.529,0.704,0.54,0,0,0
3054,1.335,0.995,1.663,1.647,1.377,0.977,1.61,1.597,0,0,0
3055,1.335,1.172,1.985,1.641,1.933,0.967,1.733,1.637,0,0,0
3056,1.335,0.788,1.268,0.681,1.395,0.719,1.135,0.714,0,0,0
3057,1.335,0.684,1.179,1.649,2.307,0.753,1.161,1.597,0,0,0
3058,1.335,0.789,1.279,0.721,0.846,1.111,1.754,1.051,0,0,0
3059,1.335,0.563,0.994,0.634,1.542,0.527,0.785,0.548,0,0,0
3060,1.335,0.523,0.681,0.491,1.096,0.544,0.746,0.426,0,0,0
3061,1.335,0.666,0.916,0.775,0.832,0.759,1.278,1.135,0,0,0
3062,1.335,0.321,0.432,0.225,1.183,0.312,0.445,0.271,0,0,0
3063,1.335,0.677,0.939,0.6,0.821,0.802,1.283,0.952,0,0,0
3064,1.335,0.278,0.37,0.435,2.437,0.342,0.389,0.057,0,0,0
3065,1.335,0.705,1.02,0.845,1.332,0.705,1.02,0.845,1,4,1517
3066,1.335,0.829,1.301,0.516,1.188,0.93,1.442,0.676,0,0,0
3067,1.335,0.213,0.18,-0.059,0.269,0.559,0.723,0.334,0,0,0
3068,1.335,0.985,1.417,0.401,0.66,1.438,2.338,1.11,0,0,0
3069,1.335,0.721,1.046,0.547,0.969,0.855,1.269,0.677,0,0,0
3070,1.335,0.513,0.67,0.02,0.852,0.544,0.784,0.393,0,0,0
3071,1.335,0.609,0.861,0.733,0.587,0.704,1.27,1.29,0,0,0
3072,1.335,0.282,0.377,0.159,1.483,0.263,0.31,0.042,0,0,0
3073,1.335,0.521,0.656,-0.059,0.944,0.534,0.687,0.151,0,0,0
3074,1.335,0.286,0.403,0.391,1.7,0.299,0.463,0.206,0,0,0
3075,1.335,0.272,0.367,0.334,0.386,0.437,0.546,0.833,0,0,0
3076,1.335,0.212,0.178,0.233,1.982,0.216,0.185,0.036,0,0,0
3077,1.335,0.236,0.224,-0.013,0.399,0.493,0.653,0.389,0,0,0
3078,1.335,0.371,0.449,-0.06,0.01,1.432,2.325,1.193,0,0,0
3079,1.335,0.681,0.934,-0.05,0.353,1.184,1.944,1.178,0,0,0
3080,1.335,0.324,0.49,0.751,2.01,0.426,0.662,0.485,0,0,0
3081,1.335,0.328,0.381,-0.06,0.282,0.313,0.555,0.647,0,0,0
3082,1.335,0.654,0.891,0.419,0.693,0.699,1.004,1.357,0,0,0
3083,1.335,0.687,1.258,0.936,1.592,0.745,1.333,0.698,0,0,0
3084,1.335,0.67,0.967,1.033,1.296,0.677,0.992,1.059,0,0,0
3085,1.335,0.297,0.415,0.709,1.592,0.31,0.503,0.689,0,0,0
3086,1.335,0.461,0.783,1.279,2.348,0.847,1.505,0.829,0,0,0
3087,1.335,0.854,1.357,0.991,1.205,0.895,1.47,1.117,0,0,0
3088,1.335,0.374,0.629,0.887,1.492,0.362,0.56,0.826,0,0,0
3089,1.335,0.373,0.58,0.333,1.898,0.388,0.463,0.16,0,0,0
3090,1.335,0.654,1.131,1.211,1.399,0.65,1.079,1.194,0,0,0
3091,1.335,0.438,0.737,0.024,1.46,0.444,0.704,-0.06,0,0,0
3092,1.335,0.305,0.376,0.001,0.282,0.636,0.974,0.629,0,0,0
3093,1.335,0.498,0.644,-0.06,0.786,0.468,0.715,0.403,0,0,0
3094,1.335,0.213,0.179,0.435,0.551,0.43,0.525,0.664,0,0,0
3095,1.335,0.491,0.64,0.083,0.913,0.461,0.665,0.497,0,0,0
3096,1.335,0.565,0.751,0.439,0.667,0.642,1.114,0.891,0,0,0
3097,1.335,0.358,0.427,0.087,1.075,0.374,0.445,0.13,0,0,0
3098,1.335,0.625,0.836,-0.06,0.149,1.433,2.332,1.48,0,0,0
3099,1.335,0.451,0.575,-0.06,0.041,1.15,1.944,1.244,0,0,0
3100,1.335,0.212,0.178,0.996,3.087,0.397,0.67,0.539,0,0,0
3101,1.335,0.359,0.435,-0.06,0.239,0.812,1.212,0.68,0,0,0
3102,1.335,0.496,0.691,0.291,0.971,0.414,0.696,0.622,0,0,0
3103,1.335,0.475,0.625,0.183,0.182,0.802,1.358,1.158,0,0,0
3104,1.335,0.593,1.05,0.481,1.726,0.604,0.713,0.234,0,0,0
3105,1.335,0.296,0.454,0.349,1.832,0.439,0.728,-0.058,0,0,0
3106,1.335,0.722,1.058,0.803,0.664,0.83,1.372,1.457,0,0,0
3107,1.335,0.655,0.938,0.495,0.795,0.608,0.988,0.889,0,0,0
3108,1.335,0.663,1.146,0.578,1.626,0.58,0.848,0.434,0,0,0
3109,1.335,0.403,0.667,1.088,1.948,0.494,0.8,0.793,0,0,0
3110,1.335,1.074,1.849,1.516,1.76,1.001,1.687,1.218,0,0,0
3111,1.335,0.309,0.419,0.267,1.724,0.302,0.317,0.018,0,0,0
3112,1.335,0.212,0.178,0.224,2.201,0.366,0.6,-0.059,0,0,0
3113,1.335,1.194,1.942,0.215,0.647,1.44,2.341,1.247,0,0,0
3114,1.335,0.931,1.438,1.277,1.105,1.016,1.671,1.509,0,0,0
3115,1.335,0.927,1.485,0.938,0.955,1.293,2.138,1.325,0,0,0
3116,1.335,0.647,0.986,0.859,1.396,0.624,0.869,0.82,1,2,1477
3117,1.335,0.674,1.206,0.666,1.68,0.612,0.863,0.502,0,0,0
3118,1.335,0.248,0.249,0.391,3.396,0.383,0.341,-0.054,0,0,0
3119,1.335,0.558,0.736,1.063,0.718,0.681,0.887,0.344,0,0,0
3120,1.335,0.239,0.224,0.365,0.108,0.213,0.18,0.417,0,0,0
3121,1.335,0.541,0.716,0.678,1.234,0.548,0.761,0.739,0,0,0
3122,1.335,0.212,0.177,-0.051,0.334,0.356,0.373,0.318,0,0,0
3123,1.335,0.411,0.602,0.955,1.593,0.382,0.452,1.095,0,0,0
3124,1.335,0.794,1.295,0.796,0.899,1.008,1.718,1.223,0,0,0
3125,1.335,0.212,0.178,0.516,2.817,0.292,0.33,0.161,0,0,0
3126,1.335,0.656,0.876,0.554,0.888,0.752,1.046,0.306,0,0,0
3127,1.335,0.452,0.583,0.306,0.336,0.71,0.904,0.651,0,0,0
3128,1.335,0.212,0.177,0.737,1.992,0.212,0.178,1.409,0,0,0
3129,1.335,0.505,0.899,0.507,1.246,0.497,0.881,0.579,0,0,0
3130,1.335,0.258,0.3,0.752,3.161,0.466,0.598,0.403,0,0,0
3131,1.335,0.44,0.599,0.18,0.991,0.379,0.602,0.388,0,0,0
3132,1.335,0.488,0.633,0.081,0.909,0.516,0.7,0.41,0,0,0
3133,1.335,0.887,1.454,-0.058,0.504,1.393,2.337,1.247,0,0,0
3134,1.335,0.79,1.282,0.857,0.778,1.037,1.76,1.577,0,0,0
3135,1.335,0.401,0.608,0.512,0.431,0.707,1.178,1.038,0,0,0
3136,1.335,0.532,0.737,0.364,0.33,0.975,1.505,1.301,5,99,0
3137,1.335,0.488,0.633,0.23,0.496,0.801,1.134,0.56,0,0,0
3138,1.335,0.922,1.479,0.919,0.922,1.209,1.939,1.289,1,4,1467
3139,1.335,0.797,1.275,0.944,1.096,0.867,1.505,1.217,0,0,0
3140,1.335,0.569,0.782,0.255,0.939,0.506,0.826,0.469,0,0,0
3141,1.335,0.572,0.761,1.361,2.923,0.781,1.193,0.384,0,0,0
3142,1.335,0.656,0.88,0.107,0.928,0.906,1.232,0.382,0,0,0
3143,1.335,0.791,1.291,-0.053,0.361,1.289,2.235,1.516,0,0,0
3144,1.335,0.286,0.38,0.391,2.194,0.283,0.258,0.349,0,0,0
3145,1.335,0.675,0.923,0.491,0.844,0.909,1.284,0.713,0,0,0
3146,1.335,0.652,0.873,1.175,1.177,0.658,0.882,0.802,0,0,0
3147,1.335,0.213,0.178,-0.06,0.395,0.478,0.643,0.17,0,0,0
3148,1.335,0.4,0.635,0.095,1.406,0.409,0.628,0.001,0,0,0
3149,1.335,0.56,0.743,0.951,3.858,0.564,0.635,-0.02,0,0,0
3150,1.335,0.464,0.596,0.278,1.072,0.485,0.651,0.439,0,0,0
3151,1.335,0.572,0.757,0.412,4.081,0.29,0.268,-0.048,0,0,0
3152,1.335,0.955,1.532,0.989,0.864,1.093,1.623,1.537,0,0,0
3153,1.335,1.062,1.624,0.977,1.206,1.115,1.791,1.09,0,0,0
3154,1.335,0.421,0.721,1.338,2.428,0.663,1.06,0.571,0,0,0
3155,1.335,0.294,0.329,-0.034,0.82,0.64,0.465,0.268,0,0,0
3156,1.335,0.233,0.269,0.497,2.314,0.259,0.26,1.12,0,0,0
3157,1.335,0.822,1.259,1.264,1.084,0.955,1.505,1.514,0,0,0
3158,1.335,0.554,0.788,0.887,1.191,0.558,0.804,1.02,0,0,0
3159,1.335,0.368,0.446,0.038,3.142,0.282,0.177,-0.061,0,0,0
3160,1.335,0.38,0.463,0.134,0.638,0.52,0.712,0.337,0,0,0
3161,1.335,0.602,0.841,1.188,0.744,0.554,0.998,1.295,0,0,0
3162,1.335,0.827,1.315,1.543,1.334,0.827,1.315,1.543,2,1,0
3163,1.335,0.214,0.183,-0.06,0.159,0.466,0.602,0.355,0,0,0
3164,1.335,1.017,1.524,0.313,0.471,1.428,2.327,1.307,0,0,0
3165,1.335,0.585,1.051,1.019,1.505,0.566,0.916,0.964,0,0,0
3166,1.335,0.649,1.046,0.994,1.554,0.59,0.803,1.079,0,0,0
3167,1.335,0.539,0.899,0.702,1.368,0.525,0.834,0.694,0,0,0
3168,1.335,0.681,1.218,1.902,1.784,0.617,1.284,1.908,0,0,0
3169,1.335,0.317,0.361,-0.057,1.029,0.277,0.299,0.055,0,0,0
3170,1.335,0.452,0.575,-0.001,0.923,0.443,0.595,0.231,0,0,0
3171,1.335,0.811,1.322,0.788,0.725,1.26,2.058,1.294,0,0,0
3172,1.335,1.029,1.766,-0.06,0.105,0.327,0.263,1.502,0,0,0
3173,1.335,0.235,0.283,0.497,2.062,0.426,0.704,0.338,0,0,0
3174,1.335,1.438,2.339,1.302,1.674,1.249,2.054,1.129,0,0,0
3175,1.335,0.419,0.584,0.595,1.062,0.446,0.604,0.661,0,0,0
3176,1.335,0.238,0.259,0.311,1.924,0.229,0.271,0.153,0,0,0
3177,1.335,0.647,0.867,0.387,0.669,0.869,1.267,0.678,0,0,0
3178,1.335,0.372,0.574,0.179,0.217,0.472,0.773,0.772,0,0,0
3179,1.335,0.783,1.403,1.07,1.79,0.741,1.176,0.807,0,0,0
3180,1.335,0.948,1.538,0.981,1.228,0.974,1.611,1.08,0,0,0
3181,1.335,0.846,1.456,0.911,1.663,0.725,1.062,0.746,0,0,0
3182,1.335,0.308,0.363,0.102,0.311,0.662,0.94,0.583,0,0,0
3183,1.335,0.806,1.323,1.389,1.033,0.965,1.561,1.456,0,0,0
3184,1.335,0.714,1.063,0.873,1.071,0.867,1.258,0.842,0,0,0
3185,1.335,0.481,0.832,0.448,1.751,0.489,0.627,0.281,0,0,0
3186,1.335,0.363,0.553,0.278,1.608,0.339,0.39,0.099,0,0,0
3187,1.335,0.325,0.513,0.883,2.621,0.578,0.808,0.318,0,0,0
3188,1.335,0.212,0.178,0.15,0.348,0.808,1.174,0.212,0,0,0
3189,1.335,0.81,1.194,1.071,1.183,0.739,1.253,1.356,0,0,0
3190,1.335,0.553,0.766,0.607,1.271,0.532,0.794,0.641,0,0,0
3191,1.335,0.385,0.53,-0.06,0.227,0.45,0.751,0.975,0,0,0
3192,1.335,0.654,0.882,1.075,1.153,0.67,0.983,1.279,0,0,0
3193,1.335,0.811,1.317,0.494,0.727,1.172,1.989,1.131,0,0,0
3194,1.335,0.286,0.315,-0.06,0.244,0.714,1.059,0.593,0,0,0
3195,1.335,1.011,1.615,0.818,1.435,0.953,1.446,0.723,0,0,0
3196,1.335,0.291,0.396,0.273,2.109,0.284,0.266,0.148,0,0,0
3197,1.335,0.595,0.83,0.704,1.315,0.598,0.853,0.712,0,0,0
3198,1.335,0.6,1.027,0.606,1.476,0.56,0.813,0.549,0,0,0
3199,1.335,0.623,0.83,0.401,0.904,0.736,0.975,0.285,0,0,0
3200,1.335,0.286,0.395,0.397,2.283,0.352,0.448,0.494,0,0,0
3201,1.335,0.719,1.041,0.515,0.817,0.89,1.479,0.936,0,0,0
3202,1.335,1.1,1.862,1.419,2.149,0.958,1.431,1.088,0,0,0
3203,1.335,0.804,1.364,1.028,1.459,0.771,1.208,0.95,0,0,0
3204,1.335,0.659,0.92,1.152,1.107,0.695,1.022,1.325,0,0,0
3205,1.335,0.836,1.234,1.132,1.197,0.883,1.321,1.222,1,4,1410
3206,1.335,0.298,0.352,-0.06,0.068,0.966,1.604,0.829,0,0,0
3207,1.335,0.881,1.563,1.86,1.97,0.96,1.56,1.804,0,0,0
3208,1.335,0.268,0.418,0.732,2.201,0.486,0.714,0.785,0,0,0
3209,1.335,0.583,0.993,0.385,1.504,0.508,0.843,0.255,0,0,0
3210,1.335,0.934,1.59,1.249,2.033,0.802,1.216,0.985,0,0,0
3211,1.335,0.889,1.454,0.97,0.958,1.164,1.854,1.255,0,0,0
3212,1.335,0.871,1.471,1.592,1.412,0.821,1.353,1.527,0,0,0
3213,1.335,0.47,0.608,0.246,0.934,0.455,0.627,0.397,0,0,0
3214,1.335,0.342,0.405,-0.06,0.01,1.439,2.341,1.128,0,0,0
3215,1.335,0.328,0.38,-0.059,0.359,0.673,0.989,0.542,0,0,0
3216,1.335,0.484,0.614,-0.04,1.063,0.463,0.608,0.096,0,0,0
3217,1.335,0.428,0.539,-0.061,0.018,1.436,2.328,1.175,0,0,0
3218,1.335,0.56,0.742,1.233,3.419,0.499,0.719,0.974,0,0,0
3219,1.335,0.543,0.749,0.464,1.003,0.508,0.735,0.712,0,0,0
3220,1.335,0.559,0.74,1.285,1.953,0.387,0.495,0.967,0,0,0
3221,1.335,0.877,1.445,0.905,0.929,1.286,2.056,1.315,0,0,0
3222,1.335,0.975,1.524,1.021,0.984,1.292,2.111,1.364,0,0,0
3223,1.335,0.417,0.533,0.694,1.912,0.382,0.418,0.701,0,0,0
3224,1.335,0.485,0.868,0.245,0.663,0.343,0.555,1.279,0,0,0
3225,1.335,0.95,1.452,1.661,1.983,0.828,1.616,1.189,0,0,0
3226,1.335,0.513,0.672,0.615,1.085,0.521,0.705,0.678,0,0,0
3227,1.335,0.43,0.574,0.816,0.734,0.465,0.655,1.039,0,0,0
3228,1.335,0.39,0.673,1.674,1.817,0.446,0.86,1.552,0,0,0
3229,1.335,1.012,1.586,1.016,1.271,1.002,1.644,1.084,0,0,0
3230,1.335,0.704,1.271,1.286,2.532,0.676,0.918,1.348,0,0,0
3231,1.335,0.42,0.539,0.57,0.469,0.652,0.874,0.984,0,0,0
3232,1.335,0.588,1.057,1.177,1.768,0.532,0.837,1.022,0,0,0
3233,1.335,0.926,1.626,1.369,1.771,0.769,1.229,1.107,0,0,0
3234,1.335,0.282,0.301,-0.06,0.01,1.325,2.097,1.074,0,0,0
3235,1.335,0.344,0.52,0.225,1.463,0.337,0.396,0.246,0,0,0
3236,1.335,0.805,1.292,1.79,1.573,0.799,1.178,1.791,0,0,0
3237,1.335,0.361,0.432,0.17,1.169,0.374,0.451,0.14,0,0,0
3238,1.335,0.735,1.293,0.691,1.549,0.626,0.95,0.546,0,0,0
3239,1.335,0.532,0.939,0.628,1.564,0.489,0.728,0.52,0,0,0
3240,1.335,0.644,1.162,1.17,2.4,0.986,1.681,0.699,0,0,0
3241,1.335,0.487,0.848,0.401,1.572,0.554,0.892,0.248,0,0,0
3242,1.335,0.439,0.694,0.919,1.495,0.456,0.644,0.901,0,0,0
3243,1.335,0.601,0.802,1.069,1.136,0.675,0.96,0.974,0,0,0
3244,1.335,1.1,1.884,1.18,1.647,0.879,1.371,0.998,0,0,0
3245,1.335,0.631,0.844,0.573,0.505,1.048,1.554,0.941,0,0,0
3246,1.335,0.683,0.965,-0.06,0.255,1.229,2.072,1.608,0,0,0
3247,1.335,0.366,0.664,1.914,1.575,0.358,0.733,1.795,0,0,0
3248,1.335,1.064,1.78,1.452,1.852,0.794,1.299,1.117,0,0,0
3249,1.335,0.608,1.089,0.744,1.72,0.554,0.77,0.625,0,0,0
3250,1.335,0.767,1.405,1.089,0.923,1.155,1.89,1.518,0,0,0
3251,1.335,0.213,0.179,-0.06,0.217,0.517,0.702,0.33,0,0,0
3252,1.335,0.212,0.178,0.275,3.154,0.457,0.413,-0.06,0,0,0
3253,1.335,0.526,0.929,0.964,1.475,0.51,0.745,0.945,0,0,0
3254,1.335,1.391,2.278,1.204,1.667,1.11,1.772,0.842,0,0,0
3255,1.335,0.718,1.078,0.89,0.879,0.839,1.401,1.332,0,0,0
3256,1.335,0.623,0.82,0.368,4.034,0.212,0.58,0.655,0,0,0
3257,1.335,0.381,0.469,-0.058,0.293,0.558,0.937,0.826,0,0,0
3258,1.335,0.363,0.438,-0.058,0.726,0.381,0.581,0.326,0,0,0
3259,1.335,0.42,0.705,0.351,1.501,0.407,0.521,0.245,0,0,0
3260,1.335,0.213,0.179,-0.06,0.391,0.438,0.574,0.247,0,0,0
3261,1.335,0.213,0.179,-0.052,0.534,0.342,0.434,0.165,0,0,0
3262,1.335,0.539,0.951,0.83,1.384,0.535,0.936,0.827,0,0,0
3263,1.335,0.402,0.5,0.239,0.598,0.54,0.805,0.645,0,0,0
3264,1.335,0.212,0.178,1.12,2.319,0.269,0.343,0.96,0,0,0
3265,1.335,0.877,1.275,0.402,0.65,1.433,2.259,1.001,0,0,0
3266,1.335,0.542,0.903,0.473,1.511,0.506,0.667,0.463,0,0,0
3267,1.335,0.884,1.438,1.348,0.899,1.169,1.906,1.583,2,4,0
3268,1.335,0.212,0.177,0.243,3.363,0.212,0.177,-0.051,0,0,0
3269,1.335,0.499,0.877,0.505,1.55,0.476,0.631,0.448,0,0,0
3270,1.335,0.226,0.246,0.038,0.437,0.374,0.445,0.504,0,0,0
3271,1.335,0.568,0.77,0.516,0.608,0.642,1.087,1.01,0,0,0
3272,1.335,0.507,0.662,0.316,0.928,0.507,0.679,0.448,0,0,0
3273,1.335,0.437,0.553,-0.038,0.923,0.42,0.534,0.178,0,0,0
3274,1.335,0.213,0.18,0.181,2.868,0.242,0.195,-0.03,0,0,0
3275,1.335,0.41,0.622,0.064,1.275,0.402,0.638,0.111,0,0,0
3276,1.335,0.396,0.486,-0.06,0.649,0.437,0.659,0.339,0,0,0
3277,1.335,0.699,0.987,-0.061,0.084,0.693,1.149,1.902,0,0,0
3278,1.335,0.722,1.297,0.768,1.717,0.7,1.158,0.53,0,0,0
3279,1.335,0.214,0.182,0.264,0.463,0.322,0.385,0.589,0,0,0
3280,1.335,0.446,0.566,0.221,0.616,0.525,0.748,0.586,0,0,0
3281,1.335,0.212,0.178,-0.018,0.325,0.45,0.506,0.037,0,0,0
3282,1.335,0.338,0.514,0.41,0.619,0.26,0.332,0.56,0,0,0
3283,1.335,0.775,1.178,1.198,1.224,0.782,1.261,1.362,0,0,0
3284,1.335,0.457,0.6,0.195,1.002,0.391,0.551,0.539,0,0,0
3285,1.335,0.367,0.585,0.381,1.999,0.364,0.421,0.188,0,0,0
3286,1.335,0.492,0.784,0.378,1.094,0.465,0.814,0.573,0,0,0
3287,1.335,0.398,0.493,0.016,3.345,0.377,0.19,-0.06,0,0,0
3288,1.335,1.439,2.34,1.496,2.376,1.097,1.699,1.146,0,0,0
3289,1.335,0.7,0.988,0.663,0.796,1.052,1.57,0.772,0,0,0
3290,1.335,0.325,0.411,0.168,1.453,0.314,0.36,0.143,0,0,0
3291,1.335,0.475,0.709,1.357,1.249,0.47,0.639,1.351,0,0,0
